id,lat,long,id_2,lat_2,long_2,id_total,type
"94","48.6571158800","-123.5175320000","25","47.5874008500","-121.4825350000","9425","2"
"94","48.6571158800","-123.5175320000","24","47.8502065900","-121.9210130000","9424","2"
"94","48.6571158800","-123.5175320000","23","48.6554883500","-122.5674870000","9423","2"
"94","48.6571158800","-123.5175320000","22","48.3139814300","-122.0222000000","9422","2"
"94","48.6571158800","-123.5175320000","21","48.5079236300","-122.3594910000","9421","2"
"94","48.6571158800","-123.5175320000","20","48.7974315600","-121.9870660000","9420","2"
"94","48.6571158800","-123.5175320000","19","48.9196994700","-122.6644580000","9419","2"
"94","48.6571158800","-123.5175320000","18","49.1979643700","-122.1332250000","9418","2"
"94","48.6571158800","-123.5175320000","14","46.9711424700","-119.8572150000","9414","2"
"94","48.6571158800","-123.5175320000","11","48.0701482900","-119.0224200000","9411","2"
"94","48.6571158800","-123.5175320000","10","48.1263634200","-116.1751240000","9410","2"
"94","48.6571158800","-123.5175320000","9","46.1799145000","-112.9652400000","949","2"
"95","50.7462197800","-121.4269500000","100","49.7935887700","-124.9183430000","95100","2"
"95","50.7462197800","-121.4269500000","98","50.1222464700","-125.0564740000","9598","2"
"95","50.7462197800","-121.4269500000","97","50.4604304800","-124.1467120000","9597","2"
"95","50.7462197800","-121.4269500000","96","50.9129302100","-122.3986340000","9596","2"
"95","50.7462197800","-121.4269500000","95","50.7462197800","-121.4269500000","9595","3"
"95","50.7462197800","-121.4269500000","94","48.6571158800","-123.5175320000","9594","2"
"95","50.7462197800","-121.4269500000","93","49.4382733100","-124.2224790000","9593","2"
"95","50.7462197800","-121.4269500000","92","49.8764835700","-123.4365590000","9592","2"
"95","50.7462197800","-121.4269500000","89","49.6359785200","-117.9795440000","9589","2"
"95","50.7462197800","-121.4269500000","88","48.9870156000","-119.3551630000","9588","2"
"95","50.7462197800","-121.4269500000","86","48.7950688200","-124.0395790000","9586","2"
"95","50.7462197800","-121.4269500000","85","48.4248857400","-117.7738870000","9585","2"
"95","50.7462197800","-121.4269500000","84","47.7622123300","-117.8607200000","9584","2"
"95","50.7462197800","-121.4269500000","83","47.3828889300","-116.5125230000","9583","2"
"95","50.7462197800","-121.4269500000","81","47.3143365100","-120.6896500000","9581","2"
"95","50.7462197800","-121.4269500000","57","44.7756118200","-123.8522020000","9557","2"
"95","50.7462197800","-121.4269500000","56","45.1914965100","-123.7448030000","9556","2"
"95","50.7462197800","-121.4269500000","41","46.2396430700","-122.0994960000","9541","2"
"95","50.7462197800","-121.4269500000","40","47.2936767900","-123.1816370000","9540","2"
"95","50.7462197800","-121.4269500000","39","47.0224387800","-123.5006580000","9539","2"
"95","50.7462197800","-121.4269500000","38","46.7104448000","-123.8730830000","9538","2"
"95","50.7462197800","-121.4269500000","35","47.0772485300","-123.9686490000","9535","2"
"95","50.7462197800","-121.4269500000","34","47.3850263800","-124.0754580000","9534","2"
"95","50.7462197800","-121.4269500000","32","47.9401508000","-123.7297350000","9532","2"
"95","50.7462197800","-121.4269500000","31","47.8263151600","-122.9132100000","9531","2"
"95","50.7462197800","-121.4269500000","30","46.8453611100","-122.7796990000","9530","2"
"95","50.7462197800","-121.4269500000","29","47.1531389600","-122.2906270000","9529","2"
"95","50.7462197800","-121.4269500000","28","47.4552952900","-122.1866290000","9528","2"
"95","50.7462197800","-121.4269500000","27","47.6295622000","-122.2540880000","9527","2"
"95","50.7462197800","-121.4269500000","26","47.1728142600","-121.6132350000","9526","2"
"95","50.7462197800","-121.4269500000","25","47.5874008500","-121.4825350000","9525","2"
"95","50.7462197800","-121.4269500000","24","47.8502065900","-121.9210130000","9524","2"
"95","50.7462197800","-121.4269500000","23","48.6554883500","-122.5674870000","9523","2"
"95","50.7462197800","-121.4269500000","22","48.3139814300","-122.0222000000","9522","2"
"95","50.7462197800","-121.4269500000","21","48.5079236300","-122.3594910000","9521","2"
"95","50.7462197800","-121.4269500000","20","48.7974315600","-121.9870660000","9520","2"
"95","50.7462197800","-121.4269500000","19","48.9196994700","-122.6644580000","9519","2"
"95","50.7462197800","-121.4269500000","18","49.1979643700","-122.1332250000","9518","2"
"95","50.7462197800","-121.4269500000","14","46.9711424700","-119.8572150000","9514","2"
"95","50.7462197800","-121.4269500000","11","48.0701482900","-119.0224200000","9511","2"
"95","50.7462197800","-121.4269500000","10","48.1263634200","-116.1751240000","9510","2"
"95","50.7462197800","-121.4269500000","9","46.1799145000","-112.9652400000","959","2"
"96","50.9129302100","-122.3986340000","100","49.7935887700","-124.9183430000","96100","2"
"96","50.9129302100","-122.3986340000","98","50.1222464700","-125.0564740000","9698","2"
"96","50.9129302100","-122.3986340000","97","50.4604304800","-124.1467120000","9697","2"
"96","50.9129302100","-122.3986340000","96","50.9129302100","-122.3986340000","9696","3"
"96","50.9129302100","-122.3986340000","95","50.7462197800","-121.4269500000","9695","2"
"96","50.9129302100","-122.3986340000","94","48.6571158800","-123.5175320000","9694","2"
"96","50.9129302100","-122.3986340000","93","49.4382733100","-124.2224790000","9693","2"
"96","50.9129302100","-122.3986340000","92","49.8764835700","-123.4365590000","9692","2"
"96","50.9129302100","-122.3986340000","89","49.6359785200","-117.9795440000","9689","2"
"96","50.9129302100","-122.3986340000","88","48.9870156000","-119.3551630000","9688","2"
"96","50.9129302100","-122.3986340000","86","48.7950688200","-124.0395790000","9686","2"
"96","50.9129302100","-122.3986340000","85","48.4248857400","-117.7738870000","9685","2"
"96","50.9129302100","-122.3986340000","84","47.7622123300","-117.8607200000","9684","2"
"96","50.9129302100","-122.3986340000","83","47.3828889300","-116.5125230000","9683","2"
"96","50.9129302100","-122.3986340000","81","47.3143365100","-120.6896500000","9681","2"
"96","50.9129302100","-122.3986340000","57","44.7756118200","-123.8522020000","9657","2"
"96","50.9129302100","-122.3986340000","56","45.1914965100","-123.7448030000","9656","2"
"96","50.9129302100","-122.3986340000","41","46.2396430700","-122.0994960000","9641","2"
"96","50.9129302100","-122.3986340000","40","47.2936767900","-123.1816370000","9640","2"
"96","50.9129302100","-122.3986340000","39","47.0224387800","-123.5006580000","9639","2"
"96","50.9129302100","-122.3986340000","38","46.7104448000","-123.8730830000","9638","2"
"96","50.9129302100","-122.3986340000","35","47.0772485300","-123.9686490000","9635","2"
"96","50.9129302100","-122.3986340000","34","47.3850263800","-124.0754580000","9634","2"
"96","50.9129302100","-122.3986340000","32","47.9401508000","-123.7297350000","9632","2"
"96","50.9129302100","-122.3986340000","31","47.8263151600","-122.9132100000","9631","2"
"96","50.9129302100","-122.3986340000","30","46.8453611100","-122.7796990000","9630","2"
"96","50.9129302100","-122.3986340000","29","47.1531389600","-122.2906270000","9629","2"
"96","50.9129302100","-122.3986340000","28","47.4552952900","-122.1866290000","9628","2"
"96","50.9129302100","-122.3986340000","27","47.6295622000","-122.2540880000","9627","2"
"96","50.9129302100","-122.3986340000","26","47.1728142600","-121.6132350000","9626","2"
"96","50.9129302100","-122.3986340000","25","47.5874008500","-121.4825350000","9625","2"
"96","50.9129302100","-122.3986340000","24","47.8502065900","-121.9210130000","9624","2"
"96","50.9129302100","-122.3986340000","23","48.6554883500","-122.5674870000","9623","2"
"96","50.9129302100","-122.3986340000","22","48.3139814300","-122.0222000000","9622","2"
"96","50.9129302100","-122.3986340000","21","48.5079236300","-122.3594910000","9621","2"
"96","50.9129302100","-122.3986340000","20","48.7974315600","-121.9870660000","9620","2"
"96","50.9129302100","-122.3986340000","19","48.9196994700","-122.6644580000","9619","2"
"96","50.9129302100","-122.3986340000","18","49.1979643700","-122.1332250000","9618","2"
"96","50.9129302100","-122.3986340000","14","46.9711424700","-119.8572150000","9614","2"
"96","50.9129302100","-122.3986340000","11","48.0701482900","-119.0224200000","9611","2"
"96","50.9129302100","-122.3986340000","10","48.1263634200","-116.1751240000","9610","2"
"96","50.9129302100","-122.3986340000","9","46.1799145000","-112.9652400000","969","2"
"97","50.4604304800","-124.1467120000","100","49.7935887700","-124.9183430000","97100","2"
"97","50.4604304800","-124.1467120000","98","50.1222464700","-125.0564740000","9798","3"
"97","50.4604304800","-124.1467120000","97","50.4604304800","-124.1467120000","9797","3"
"97","50.4604304800","-124.1467120000","96","50.9129302100","-122.3986340000","9796","2"
"97","50.4604304800","-124.1467120000","95","50.7462197800","-121.4269500000","9795","2"
"97","50.4604304800","-124.1467120000","94","48.6571158800","-123.5175320000","9794","2"
"97","50.4604304800","-124.1467120000","93","49.4382733100","-124.2224790000","9793","2"
"97","50.4604304800","-124.1467120000","92","49.8764835700","-123.4365590000","9792","2"
"97","50.4604304800","-124.1467120000","89","49.6359785200","-117.9795440000","9789","2"
"97","50.4604304800","-124.1467120000","88","48.9870156000","-119.3551630000","9788","2"
"97","50.4604304800","-124.1467120000","86","48.7950688200","-124.0395790000","9786","2"
"97","50.4604304800","-124.1467120000","85","48.4248857400","-117.7738870000","9785","2"
"97","50.4604304800","-124.1467120000","84","47.7622123300","-117.8607200000","9784","2"
"97","50.4604304800","-124.1467120000","83","47.3828889300","-116.5125230000","9783","2"
"97","50.4604304800","-124.1467120000","81","47.3143365100","-120.6896500000","9781","2"
"97","50.4604304800","-124.1467120000","57","44.7756118200","-123.8522020000","9757","2"
"97","50.4604304800","-124.1467120000","56","45.1914965100","-123.7448030000","9756","2"
"97","50.4604304800","-124.1467120000","41","46.2396430700","-122.0994960000","9741","2"
"97","50.4604304800","-124.1467120000","40","47.2936767900","-123.1816370000","9740","2"
"97","50.4604304800","-124.1467120000","39","47.0224387800","-123.5006580000","9739","2"
"97","50.4604304800","-124.1467120000","38","46.7104448000","-123.8730830000","9738","2"
"97","50.4604304800","-124.1467120000","35","47.0772485300","-123.9686490000","9735","2"
"97","50.4604304800","-124.1467120000","34","47.3850263800","-124.0754580000","9734","2"
"97","50.4604304800","-124.1467120000","32","47.9401508000","-123.7297350000","9732","2"
"97","50.4604304800","-124.1467120000","31","47.8263151600","-122.9132100000","9731","2"
"97","50.4604304800","-124.1467120000","30","46.8453611100","-122.7796990000","9730","2"
"97","50.4604304800","-124.1467120000","29","47.1531389600","-122.2906270000","9729","2"
"97","50.4604304800","-124.1467120000","28","47.4552952900","-122.1866290000","9728","2"
"97","50.4604304800","-124.1467120000","27","47.6295622000","-122.2540880000","9727","2"
"97","50.4604304800","-124.1467120000","26","47.1728142600","-121.6132350000","9726","2"
"97","50.4604304800","-124.1467120000","25","47.5874008500","-121.4825350000","9725","2"
"97","50.4604304800","-124.1467120000","24","47.8502065900","-121.9210130000","9724","2"
"97","50.4604304800","-124.1467120000","23","48.6554883500","-122.5674870000","9723","2"
"97","50.4604304800","-124.1467120000","22","48.3139814300","-122.0222000000","9722","2"
"97","50.4604304800","-124.1467120000","21","48.5079236300","-122.3594910000","9721","2"
"97","50.4604304800","-124.1467120000","20","48.7974315600","-121.9870660000","9720","2"
"97","50.4604304800","-124.1467120000","19","48.9196994700","-122.6644580000","9719","2"
"97","50.4604304800","-124.1467120000","18","49.1979643700","-122.1332250000","9718","2"
"97","50.4604304800","-124.1467120000","14","46.9711424700","-119.8572150000","9714","2"
"97","50.4604304800","-124.1467120000","11","48.0701482900","-119.0224200000","9711","2"
"97","50.4604304800","-124.1467120000","10","48.1263634200","-116.1751240000","9710","2"
"97","50.4604304800","-124.1467120000","9","46.1799145000","-112.9652400000","979","2"
"98","50.1222464700","-125.0564740000","100","49.7935887700","-124.9183430000","98100","2"
"98","50.1222464700","-125.0564740000","98","50.1222464700","-125.0564740000","9898","3"
"98","50.1222464700","-125.0564740000","97","50.4604304800","-124.1467120000","9897","3"
"98","50.1222464700","-125.0564740000","96","50.9129302100","-122.3986340000","9896","2"
"98","50.1222464700","-125.0564740000","95","50.7462197800","-121.4269500000","9895","2"
"98","50.1222464700","-125.0564740000","94","48.6571158800","-123.5175320000","9894","2"
"98","50.1222464700","-125.0564740000","93","49.4382733100","-124.2224790000","9893","2"
"98","50.1222464700","-125.0564740000","92","49.8764835700","-123.4365590000","9892","2"
"98","50.1222464700","-125.0564740000","89","49.6359785200","-117.9795440000","9889","2"
"98","50.1222464700","-125.0564740000","88","48.9870156000","-119.3551630000","9888","2"
"98","50.1222464700","-125.0564740000","86","48.7950688200","-124.0395790000","9886","2"
"98","50.1222464700","-125.0564740000","85","48.4248857400","-117.7738870000","9885","2"
"98","50.1222464700","-125.0564740000","84","47.7622123300","-117.8607200000","9884","2"
"98","50.1222464700","-125.0564740000","83","47.3828889300","-116.5125230000","9883","2"
"98","50.1222464700","-125.0564740000","81","47.3143365100","-120.6896500000","9881","2"
"98","50.1222464700","-125.0564740000","57","44.7756118200","-123.8522020000","9857","2"
"98","50.1222464700","-125.0564740000","56","45.1914965100","-123.7448030000","9856","2"
"98","50.1222464700","-125.0564740000","41","46.2396430700","-122.0994960000","9841","2"
"98","50.1222464700","-125.0564740000","40","47.2936767900","-123.1816370000","9840","2"
"98","50.1222464700","-125.0564740000","39","47.0224387800","-123.5006580000","9839","2"
"98","50.1222464700","-125.0564740000","38","46.7104448000","-123.8730830000","9838","2"
"98","50.1222464700","-125.0564740000","35","47.0772485300","-123.9686490000","9835","2"
"98","50.1222464700","-125.0564740000","34","47.3850263800","-124.0754580000","9834","2"
"98","50.1222464700","-125.0564740000","32","47.9401508000","-123.7297350000","9832","2"
"98","50.1222464700","-125.0564740000","31","47.8263151600","-122.9132100000","9831","2"
"98","50.1222464700","-125.0564740000","30","46.8453611100","-122.7796990000","9830","2"
"98","50.1222464700","-125.0564740000","29","47.1531389600","-122.2906270000","9829","2"
"98","50.1222464700","-125.0564740000","28","47.4552952900","-122.1866290000","9828","2"
"98","50.1222464700","-125.0564740000","27","47.6295622000","-122.2540880000","9827","2"
"98","50.1222464700","-125.0564740000","26","47.1728142600","-121.6132350000","9826","2"
"98","50.1222464700","-125.0564740000","25","47.5874008500","-121.4825350000","9825","2"
"98","50.1222464700","-125.0564740000","24","47.8502065900","-121.9210130000","9824","2"
"98","50.1222464700","-125.0564740000","23","48.6554883500","-122.5674870000","9823","2"
"98","50.1222464700","-125.0564740000","22","48.3139814300","-122.0222000000","9822","2"
"98","50.1222464700","-125.0564740000","21","48.5079236300","-122.3594910000","9821","2"
"98","50.1222464700","-125.0564740000","20","48.7974315600","-121.9870660000","9820","2"
"98","50.1222464700","-125.0564740000","19","48.9196994700","-122.6644580000","9819","2"
"98","50.1222464700","-125.0564740000","18","49.1979643700","-122.1332250000","9818","2"
"98","50.1222464700","-125.0564740000","14","46.9711424700","-119.8572150000","9814","2"
"98","50.1222464700","-125.0564740000","11","48.0701482900","-119.0224200000","9811","2"
"98","50.1222464700","-125.0564740000","10","48.1263634200","-116.1751240000","9810","2"
"98","50.1222464700","-125.0564740000","9","46.1799145000","-112.9652400000","989","2"
"99","50.9986670000","-125.8900270000","99","50.9986670000","-125.8900270000","9999","3"
"99","50.9986670000","-125.8900270000","87","48.6396833300","-124.7433830000","9987","2"
"99","50.9986670000","-125.8900270000","43","48.0764725000","-124.5532870000","9943","2"
"100","49.7935887700","-124.9183430000","100","49.7935887700","-124.9183430000","100100","3"
"100","49.7935887700","-124.9183430000","98","50.1222464700","-125.0564740000","10098","2"
"100","49.7935887700","-124.9183430000","97","50.4604304800","-124.1467120000","10097","2"
"100","49.7935887700","-124.9183430000","96","50.9129302100","-122.3986340000","10096","2"
"100","49.7935887700","-124.9183430000","95","50.7462197800","-121.4269500000","10095","2"
"100","49.7935887700","-124.9183430000","94","48.6571158800","-123.5175320000","10094","2"
"100","49.7935887700","-124.9183430000","93","49.4382733100","-124.2224790000","10093","2"
"100","49.7935887700","-124.9183430000","92","49.8764835700","-123.4365590000","10092","2"
"100","49.7935887700","-124.9183430000","89","49.6359785200","-117.9795440000","10089","2"
"100","49.7935887700","-124.9183430000","88","48.9870156000","-119.3551630000","10088","2"
"100","49.7935887700","-124.9183430000","86","48.7950688200","-124.0395790000","10086","2"
"100","49.7935887700","-124.9183430000","85","48.4248857400","-117.7738870000","10085","2"
"100","49.7935887700","-124.9183430000","84","47.7622123300","-117.8607200000","10084","2"
"100","49.7935887700","-124.9183430000","83","47.3828889300","-116.5125230000","10083","2"
"100","49.7935887700","-124.9183430000","81","47.3143365100","-120.6896500000","10081","2"
"100","49.7935887700","-124.9183430000","57","44.7756118200","-123.8522020000","10057","2"
"100","49.7935887700","-124.9183430000","56","45.1914965100","-123.7448030000","10056","2"
"100","49.7935887700","-124.9183430000","41","46.2396430700","-122.0994960000","10041","2"
"100","49.7935887700","-124.9183430000","40","47.2936767900","-123.1816370000","10040","2"
"100","49.7935887700","-124.9183430000","39","47.0224387800","-123.5006580000","10039","2"
"100","49.7935887700","-124.9183430000","38","46.7104448000","-123.8730830000","10038","2"
"100","49.7935887700","-124.9183430000","35","47.0772485300","-123.9686490000","10035","2"
"100","49.7935887700","-124.9183430000","34","47.3850263800","-124.0754580000","10034","2"
"100","49.7935887700","-124.9183430000","32","47.9401508000","-123.7297350000","10032","2"
"100","49.7935887700","-124.9183430000","31","47.8263151600","-122.9132100000","10031","2"
"100","49.7935887700","-124.9183430000","30","46.8453611100","-122.7796990000","10030","2"
"100","49.7935887700","-124.9183430000","29","47.1531389600","-122.2906270000","10029","2"
"100","49.7935887700","-124.9183430000","28","47.4552952900","-122.1866290000","10028","2"
"100","49.7935887700","-124.9183430000","27","47.6295622000","-122.2540880000","10027","2"
"100","49.7935887700","-124.9183430000","26","47.1728142600","-121.6132350000","10026","2"
"100","49.7935887700","-124.9183430000","25","47.5874008500","-121.4825350000","10025","2"
"100","49.7935887700","-124.9183430000","24","47.8502065900","-121.9210130000","10024","2"
"100","49.7935887700","-124.9183430000","23","48.6554883500","-122.5674870000","10023","2"
"100","49.7935887700","-124.9183430000","22","48.3139814300","-122.0222000000","10022","2"
"100","49.7935887700","-124.9183430000","21","48.5079236300","-122.3594910000","10021","2"
"100","49.7935887700","-124.9183430000","20","48.7974315600","-121.9870660000","10020","2"
"100","49.7935887700","-124.9183430000","19","48.9196994700","-122.6644580000","10019","2"
"100","49.7935887700","-124.9183430000","18","49.1979643700","-122.1332250000","10018","2"
"100","49.7935887700","-124.9183430000","14","46.9711424700","-119.8572150000","10014","2"
"100","49.7935887700","-124.9183430000","11","48.0701482900","-119.0224200000","10011","2"
"100","49.7935887700","-124.9183430000","10","48.1263634200","-116.1751240000","10010","2"
"100","49.7935887700","-124.9183430000","9","46.1799145000","-112.9652400000","1009","2"
"42","46.1412665900","-123.9236770000","41","46.2396430700","-122.0994960000","4241","1"
"42","46.1412665900","-123.9236770000","34","47.3850263800","-124.0754580000","4234","1"
"42","46.1412665900","-123.9236770000","33","47.6970203600","-124.3340470000","4233","1"
"64","43.4479799100","-123.2398000000","75","42.1112076900","-122.8102050000","6475","1"
"64","43.4479799100","-123.2398000000","74","41.9832431700","-124.0624290000","6474","1"
"64","43.4479799100","-123.2398000000","73","42.1706197900","-123.9436050000","6473","1"
"64","43.4479799100","-123.2398000000","70","42.5453730300","-123.5962730000","6470","1"
"64","43.4479799100","-123.2398000000","67","42.5956448000","-124.3252140000","6467","1"
"64","43.4479799100","-123.2398000000","65","43.7016238700","-123.8796230000","6465","1"
"64","43.4479799100","-123.2398000000","59","44.4168541400","-123.8819080000","6459","1"
"64","43.4479799100","-123.2398000000","58","44.5745247100","-123.7767940000","6458","1"
"64","43.4479799100","-123.2398000000","57","44.7756118200","-123.8522020000","6457","1"
"64","43.4479799100","-123.2398000000","50","46.1256132200","-123.2365730000","6450","1"
"64","43.4479799100","-123.2398000000","49","45.7604816100","-123.8453470000","6449","1"
"64","43.4479799100","-123.2398000000","42","46.1412665900","-123.9236770000","6442","1"
"71","42.2871589000","-123.6031280000","75","42.1112076900","-122.8102050000","7175","1"
"71","42.2871589000","-123.6031280000","74","41.9832431700","-124.0624290000","7174","1"
"71","42.2871589000","-123.6031280000","73","42.1706197900","-123.9436050000","7173","1"
"71","42.2871589000","-123.6031280000","70","42.5453730300","-123.5962730000","7170","1"
"71","42.2871589000","-123.6031280000","67","42.5956448000","-124.3252140000","7167","1"
"71","42.2871589000","-123.6031280000","65","43.7016238700","-123.8796230000","7165","1"
"71","42.2871589000","-123.6031280000","59","44.4168541400","-123.8819080000","7159","1"
"71","42.2871589000","-123.6031280000","58","44.5745247100","-123.7767940000","7158","1"
"71","42.2871589000","-123.6031280000","57","44.7756118200","-123.8522020000","7157","1"
"71","42.2871589000","-123.6031280000","50","46.1256132200","-123.2365730000","7150","1"
"71","42.2871589000","-123.6031280000","49","45.7604816100","-123.8453470000","7149","1"
"71","42.2871589000","-123.6031280000","42","46.1412665900","-123.9236770000","7142","1"
"72","42.5956448000","-122.7416530000","75","42.1112076900","-122.8102050000","7275","1"
"72","42.5956448000","-122.7416530000","74","41.9832431700","-124.0624290000","7274","1"
"72","42.5956448000","-122.7416530000","73","42.1706197900","-123.9436050000","7273","1"
"72","42.5956448000","-122.7416530000","70","42.5453730300","-123.5962730000","7270","1"
"72","42.5956448000","-122.7416530000","67","42.5956448000","-124.3252140000","7267","1"
"72","42.5956448000","-122.7416530000","65","43.7016238700","-123.8796230000","7265","1"
"72","42.5956448000","-122.7416530000","59","44.4168541400","-123.8819080000","7259","1"
"72","42.5956448000","-122.7416530000","58","44.5745247100","-123.7767940000","7258","1"
"72","42.5956448000","-122.7416530000","57","44.7756118200","-123.8522020000","7257","1"
"72","42.5956448000","-122.7416530000","50","46.1256132200","-123.2365730000","7250","1"
"72","42.5956448000","-122.7416530000","49","45.7604816100","-123.8453470000","7249","1"
"72","42.5956448000","-122.7416530000","42","46.1412665900","-123.9236770000","7242","1"
"0","44.9447288600","-122.0107700000","91","44.6607098300","-122.7527470000","091","1"
"0","44.9447288600","-122.0107700000","72","42.5956448000","-122.7416530000","072","1"
"0","44.9447288600","-122.0107700000","71","42.2871589000","-123.6031280000","071","1"
"0","44.9447288600","-122.0107700000","64","43.4479799100","-123.2398000000","064","1"
"0","44.9447288600","-122.0107700000","63","44.0946577600","-123.1621080000","063","1"
"0","44.9447288600","-122.0107700000","62","44.4214243000","-123.1072660000","062","1"
"0","44.9447288600","-122.0107700000","61","44.6979190700","-123.2877870000","061","1"
"0","44.9447288600","-122.0107700000","56","45.1914965100","-123.7448030000","056","1"
"0","44.9447288600","-122.0107700000","55","45.0658170700","-123.2375150000","055","1"
"0","44.9447288600","-122.0107700000","54","45.2806146600","-123.2992120000","054","1"
"0","44.9447288600","-122.0107700000","53","44.8167432700","-122.7325120000","053","1"
"0","44.9447288600","-122.0107700000","52","44.6385069700","-122.1406760000","052","1"
"0","44.9447288600","-122.0107700000","51","45.3263162700","-122.9016080000","051","1"
"0","44.9447288600","-122.0107700000","48","45.1069485200","-122.5085740000","048","1"
"0","44.9447288600","-122.0107700000","46","45.2966102200","-122.1155410000","046","1"
"0","44.9447288600","-122.0107700000","45","45.7407337800","-122.2048990000","045","1"
"0","44.9447288600","-122.0107700000","44","45.9754319500","-122.6560260000","044","1"
"0","44.9447288600","-122.0107700000","2","43.9384451400","-122.5866570000","02","1"
"1","44.3334596900","-121.1333410000","80","45.7986915700","-121.7021540000","180","1"
"1","44.3334596900","-121.1333410000","79","45.7767838600","-121.0544800000","179","1"
"1","44.3334596900","-121.1333410000","78","45.4634211200","-121.1969380000","178","1"
"1","44.3334596900","-121.1333410000","47","45.5730257200","-121.8555490000","147","1"
"2","43.9384451400","-122.5866570000","72","42.5956448000","-122.7416530000","272","1"
"2","43.9384451400","-122.5866570000","71","42.2871589000","-123.6031280000","271","1"
"2","43.9384451400","-122.5866570000","56","45.1914965100","-123.7448030000","256","1"
"2","43.9384451400","-122.5866570000","52","44.6385069700","-122.1406760000","252","1"
"2","43.9384451400","-122.5866570000","51","45.3263162700","-122.9016080000","251","1"
"2","43.9384451400","-122.5866570000","48","45.1069485200","-122.5085740000","248","1"
"2","43.9384451400","-122.5866570000","46","45.2966102200","-122.1155410000","246","1"
"2","43.9384451400","-122.5866570000","45","45.7407337800","-122.2048990000","245","1"
"2","43.9384451400","-122.5866570000","44","45.9754319500","-122.6560260000","244","1"
"2","43.9384451400","-122.5866570000","15","45.8918119500","-120.4587170000","215","1"
"2","43.9384451400","-122.5866570000","0","44.9447288600","-122.0107700000","20","1"
"6","45.6964643600","-116.5334950000","89","49.6359785200","-117.9795440000","689","1"
"6","45.6964643600","-116.5334950000","88","48.9870156000","-119.3551630000","688","1"
"6","45.6964643600","-116.5334950000","85","48.4248857400","-117.7738870000","685","1"
"6","45.6964643600","-116.5334950000","84","47.7622123300","-117.8607200000","684","1"
"6","45.6964643600","-116.5334950000","83","47.3828889300","-116.5125230000","683","1"
"6","45.6964643600","-116.5334950000","81","47.3143365100","-120.6896500000","681","1"
"6","45.6964643600","-116.5334950000","39","47.0224387800","-123.5006580000","639","1"
"6","45.6964643600","-116.5334950000","14","46.9711424700","-119.8572150000","614","1"
"6","45.6964643600","-116.5334950000","11","48.0701482900","-119.0224200000","611","1"
"11","48.0701482900","-119.0224200000","12","46.7519034600","-118.3084880000","1112","1"
"12","46.7519034600","-118.3084880000","89","49.6359785200","-117.9795440000","1289","1"
"12","46.7519034600","-118.3084880000","88","48.9870156000","-119.3551630000","1288","1"
"12","46.7519034600","-118.3084880000","85","48.4248857400","-117.7738870000","1285","1"
"12","46.7519034600","-118.3084880000","84","47.7622123300","-117.8607200000","1284","1"
"12","46.7519034600","-118.3084880000","83","47.3828889300","-116.5125230000","1283","1"
"12","46.7519034600","-118.3084880000","81","47.3143365100","-120.6896500000","1281","1"
"12","46.7519034600","-118.3084880000","39","47.0224387800","-123.5006580000","1239","1"
"12","46.7519034600","-118.3084880000","14","46.9711424700","-119.8572150000","1214","1"
"12","46.7519034600","-118.3084880000","11","48.0701482900","-119.0224200000","1211","1"
"14","46.9711424700","-119.8572150000","12","46.7519034600","-118.3084880000","1412","1"
"14","46.9711424700","-119.8572150000","6","45.6964643600","-116.5334950000","146","1"
"15","45.8918119500","-120.4587170000","91","44.6607098300","-122.7527470000","1591","1"
"15","45.8918119500","-120.4587170000","72","42.5956448000","-122.7416530000","1572","1"
"15","45.8918119500","-120.4587170000","71","42.2871589000","-123.6031280000","1571","1"
"15","45.8918119500","-120.4587170000","64","43.4479799100","-123.2398000000","1564","1"
"15","45.8918119500","-120.4587170000","63","44.0946577600","-123.1621080000","1563","1"
"15","45.8918119500","-120.4587170000","62","44.4214243000","-123.1072660000","1562","1"
"15","45.8918119500","-120.4587170000","61","44.6979190700","-123.2877870000","1561","1"
"15","45.8918119500","-120.4587170000","56","45.1914965100","-123.7448030000","1556","1"
"15","45.8918119500","-120.4587170000","55","45.0658170700","-123.2375150000","1555","1"
"15","45.8918119500","-120.4587170000","54","45.2806146600","-123.2992120000","1554","1"
"15","45.8918119500","-120.4587170000","53","44.8167432700","-122.7325120000","1553","1"
"15","45.8918119500","-120.4587170000","52","44.6385069700","-122.1406760000","1552","1"
"15","45.8918119500","-120.4587170000","51","45.3263162700","-122.9016080000","1551","1"
"15","45.8918119500","-120.4587170000","48","45.1069485200","-122.5085740000","1548","1"
"15","45.8918119500","-120.4587170000","46","45.2966102200","-122.1155410000","1546","1"
"15","45.8918119500","-120.4587170000","45","45.7407337800","-122.2048990000","1545","1"
"15","45.8918119500","-120.4587170000","44","45.9754319500","-122.6560260000","1544","1"
"15","45.8918119500","-120.4587170000","2","43.9384451400","-122.5866570000","152","1"
"17","49.5324444000","-120.3877450000","95","50.7462197800","-121.4269500000","1795","1"
"30","46.8453611100","-122.7796990000","37","46.4729358700","-123.3418500000","3037","1"
"30","46.8453611100","-122.7796990000","36","46.5867715100","-122.8626160000","3036","1"
"33","47.6970203600","-124.3340470000","41","46.2396430700","-122.0994960000","3341","1"
"33","47.6970203600","-124.3340470000","34","47.3850263800","-124.0754580000","3334","1"
"34","47.3850263800","-124.0754580000","33","47.6970203600","-124.3340470000","3433","1"
