RES_FIPS,RES_ST,RES_CO,WORK_FIPS,WORK_ST,WORK_CO,FLOW,MOE,RES,RES_LAT,RES_LON,WORK_LAT,WORK_LON,FLOW_NUM,ID,RES_WORK,WORK_RES,OPP_FLOW,NET_FLOW
16063,Idaho,Lincoln County,16077,Idaho,Power County,2,5,0,43.0023,-114.1384,42.6932,-112.8399,2,308,1606316077,1607716063,0,-2
16063,Idaho,Lincoln County,16083,Idaho,Twin Falls County,291,59,0,43.0023,-114.1384,42.3562,-114.6682,291,309,1606316083,1608316063,83,-208
16065,Idaho,Madison County,16001,Idaho,Ada County,12,20,0,43.7843,-111.6604,43.4508,-116.2413,12,310,1606516001,1600116065,9,-3
16065,Idaho,Madison County,16005,Idaho,Bannock County,25,20,0,43.7843,-111.6604,42.6683,-112.2244,25,311,1606516005,1600516065,26,1
16065,Idaho,Madison County,16011,Idaho,Bingham County,21,20,0,43.7843,-111.6604,43.2165,-112.3979,21,312,1606516011,1601116065,8,-13
16065,Idaho,Madison County,16019,Idaho,Bonneville County,1610,328,0,43.7843,-111.6604,43.388,-111.6148,1610,313,1606516019,1601916065,874,-736
16065,Idaho,Madison County,16023,Idaho,Butte County,45,31,0,43.7843,-111.6604,43.7226,-113.1721,45,314,1606516023,1602316065,0,-45
16065,Idaho,Madison County,16043,Idaho,Fremont County,607,155,0,43.7843,-111.6604,44.229,-111.4821,607,315,1606516043,1604316065,1948,1341
16065,Idaho,Madison County,16051,Idaho,Jefferson County,441,143,0,43.7843,-111.6604,43.8203,-112.312,441,316,1606516051,1605116065,1180,739
16065,Idaho,Madison County,16059,Idaho,Lemhi County,9,16,0,43.7843,-111.6604,44.9436,-113.9336,9,317,1606516059,1605916065,0,-9
16065,Idaho,Madison County,16081,Idaho,Teton County,161,74,0,43.7843,-111.6604,43.7599,-111.2078,161,318,1606516081,1608116065,62,-99
16067,Idaho,Minidoka County,16001,Idaho,Ada County,45,38,0,42.8542,-113.6376,43.4508,-116.2413,45,319,1606716001,1600116067,0,-45
16067,Idaho,Minidoka County,16015,Idaho,Boise County,10,15,0,42.8542,-113.6376,43.9891,-115.7302,10,320,1606716015,1601516067,0,-10
16067,Idaho,Minidoka County,16031,Idaho,Cassia County,2688,327,0,42.8542,-113.6376,42.2838,-113.6012,2688,321,1606716031,1603116067,1853,-835
16067,Idaho,Minidoka County,16039,Idaho,Elmore County,18,26,0,42.8542,-113.6376,43.3538,-115.4695,18,322,1606716039,1603916067,0,-18
16067,Idaho,Minidoka County,16047,Idaho,Gooding County,12,13,0,42.8542,-113.6376,42.9708,-114.8115,12,323,1606716047,1604716067,7,-5
16067,Idaho,Minidoka County,16053,Idaho,Jerome County,178,98,0,42.8542,-113.6376,42.6899,-114.2645,178,324,1606716053,1605316067,51,-127
16067,Idaho,Minidoka County,16077,Idaho,Power County,6,9,0,42.8542,-113.6376,42.6932,-112.8399,6,325,1606716077,1607716067,9,3
16067,Idaho,Minidoka County,16083,Idaho,Twin Falls County,220,98,0,42.8542,-113.6376,42.3562,-114.6682,220,326,1606716083,1608316067,172,-48
16069,Idaho,Nez Perce County,16001,Idaho,Ada County,14,20,0,46.327,-116.7499,43.4508,-116.2413,14,327,1606916001,1600116069,9,-5
16069,Idaho,Nez Perce County,16009,Idaho,Benewah County,12,21,0,46.327,-116.7499,47.2169,-116.6588,12,328,1606916009,1600916069,66,54
16069,Idaho,Nez Perce County,16035,Idaho,Clearwater County,222,65,0,46.327,-116.7499,46.6736,-115.6564,222,329,1606916035,1603516069,257,35
16069,Idaho,Nez Perce County,16049,Idaho,Idaho County,48,33,0,46.327,-116.7499,45.8441,-115.4671,48,330,1606916049,1604916069,99,51
16069,Idaho,Nez Perce County,16057,Idaho,Latah County,416,121,0,46.327,-116.7499,46.8156,-116.7116,416,331,1606916057,1605716069,733,317
16069,Idaho,Nez Perce County,16061,Idaho,Lewis County,44,32,0,46.327,-116.7499,46.237,-116.4262,44,332,1606916061,1606116069,176,132
16069,Idaho,Nez Perce County,16073,Idaho,Owyhee County,3,5,0,46.327,-116.7499,42.5814,-116.1699,3,333,1606916073,1607316069,0,-3
16069,Idaho,Nez Perce County,16079,Idaho,Shoshone County,17,30,0,46.327,-116.7499,47.3532,-115.8925,17,334,1606916079,1607916069,4,-13
16069,Idaho,Nez Perce County,16085,Idaho,Valley County,2,5,0,46.327,-116.7499,44.7664,-115.5665,2,335,1606916085,1608516069,0,-2
16071,Idaho,Oneida County,16005,Idaho,Bannock County,79,39,0,42.1949,-112.5392,42.6683,-112.2244,79,336,1607116005,1600516071,43,-36
16071,Idaho,Oneida County,16011,Idaho,Bingham County,4,7,0,42.1949,-112.5392,43.2165,-112.3979,4,337,1607116011,1601116071,0,-4
16071,Idaho,Oneida County,16041,Idaho,Franklin County,13,16,0,42.1949,-112.5392,42.1812,-111.8132,13,338,1607116041,1604116071,10,-3
