target,source,flow,target_lat,target_lon,source_lat,source_lon
53067,53011,6.0,46.9268,-122.8328,45.7793,-122.4826
53067,53015,283.0,46.9268,-122.8328,46.1935,-122.6809
53067,53017,120.0,46.9268,-122.8328,47.7363,-119.6915
53067,53021,3.0,46.9268,-122.8328,46.5350,-118.8986
53067,53025,134.0,46.9268,-122.8328,47.2056,-119.4516
53067,53027,-260.0,46.9268,-122.8328,47.1498,-123.7732
53067,53029,79.0,46.9268,-122.8328,48.1638,-122.5494
53067,53031,134.0,46.9268,-122.8328,47.7490,-123.5939
53067,53033,-1353.0,46.9268,-122.8328,47.4900,-121.8065
53067,53035,286.0,46.9268,-122.8328,47.6134,-122.6734
53067,53037,-187.0,46.9268,-122.8328,47.1245,-120.6796
53067,53039,17.0,46.9268,-122.8328,45.8735,-120.7888
53067,53041,-1347.0,46.9268,-122.8328,46.5775,-122.3919
53067,53045,-976.0,46.9268,-122.8328,47.3480,-123.1921
53067,53047,-63.0,46.9268,-122.8328,48.5488,-119.7408
53067,53049,-21.0,46.9268,-122.8328,46.5553,-123.7047
53067,53053,-2699.0,46.9268,-122.8328,47.0267,-122.1116
53067,53055,-15.0,46.9268,-122.8328,48.5786,-122.9535
53067,53057,-20.0,46.9268,-122.8328,48.4795,-121.7327
53067,53061,15.0,46.9268,-122.8328,48.0476,-121.6979
53067,53063,205.0,46.9268,-122.8328,47.6207,-117.4040
53067,53065,18.0,46.9268,-122.8328,48.3989,-117.8551
53067,53069,11.0,46.9268,-122.8328,46.2923,-123.4246
53067,53071,25.0,46.9268,-122.8328,46.2297,-118.4786
53067,53073,-222.0,46.9268,-122.8328,48.8256,-121.7206
53067,53075,-155.0,46.9268,-122.8328,46.9013,-117.5230
53067,53077,27.0,46.9268,-122.8328,46.4568,-120.7387
53067,55013,-1.0,46.9268,-122.8328,45.8629,-92.3677
53067,55023,-14.0,46.9268,-122.8328,43.2397,-90.9307
53067,55025,13.0,46.9268,-122.8328,43.0674,-89.4177
53067,55029,-11.0,46.9268,-122.8328,44.9503,-87.3111
53067,55049,3.0,46.9268,-122.8328,43.0002,-90.1352
53067,55063,-8.0,46.9268,-122.8328,43.9066,-91.1154
53067,55135,-7.0,46.9268,-122.8328,44.4707,-88.9653
53067,56029,23.0,46.9268,-122.8328,44.5205,-109.5887
53067,72115,52.0,46.9268,-122.8328,18.4405,-66.9263
53067,72127,32.0,46.9268,-122.8328,18.3909,-66.0613
53069,2150,-11.0,46.2923,-123.4246,57.6665,-153.7750
53069,16001,-2.0,46.2923,-123.4246,43.4508,-116.2413
53069,16027,-2.0,46.2923,-123.4246,43.6249,-116.7093
53069,16053,-1.0,46.2923,-123.4246,42.6899,-114.2645
53069,16069,-2.0,46.2923,-123.4246,46.3270,-116.7499
53069,27153,-29.0,46.2923,-123.4246,46.0701,-94.8973
53069,36047,3.0,46.2923,-123.4246,40.6391,-73.9386
53069,41051,8.0,46.2923,-123.4246,45.5465,-122.4147
53069,41071,3.0,46.2923,-123.4246,45.2326,-123.3078
53069,48113,8.0,46.2923,-123.4246,32.7667,-96.7779
53069,53011,-40.0,46.2923,-123.4246,45.7793,-122.4826
53069,53015,-23.0,46.2923,-123.4246,46.1935,-122.6809
53069,53033,4.0,46.2923,-123.4246,47.4900,-121.8065
53069,53035,-21.0,46.2923,-123.4246,47.6134,-122.6734
53069,53041,-15.0,46.2923,-123.4246,46.5775,-122.3919
53069,53049,2.0,46.2923,-123.4246,46.5553,-123.7047
53069,53053,-26.0,46.2923,-123.4246,47.0267,-122.1116
53069,53055,4.0,46.2923,-123.4246,48.5786,-122.9535
53069,53063,-1.0,46.2923,-123.4246,47.6207,-117.4040
53069,53067,-11.0,46.2923,-123.4246,46.9268,-122.8328
53069,53071,-44.0,46.2923,-123.4246,46.2297,-118.4786
53069,55123,-5.0,46.2923,-123.4246,43.5940,-90.8346
53071,2020,50.0,46.2297,-118.4786,61.1504,-149.1125
53071,2110,-5.0,46.2297,-118.4786,58.4509,-134.1764
53071,2130,-3.0,46.2297,-118.4786,55.5867,-130.9370
53071,2150,-5.0,46.2297,-118.4786,57.6665,-153.7750
53071,2195,-3.0,46.2297,-118.4786,57.1199,-132.9334
53071,4013,-20.0,46.2297,-118.4786,33.3487,-112.4911
53071,4019,-95.0,46.2297,-118.4786,32.0975,-111.7895
53071,4021,-15.0,46.2297,-118.4786,32.9047,-111.3447
53071,4027,3.0,46.2297,-118.4786,32.7693,-113.9058
53071,5005,13.0,46.2297,-118.4786,36.2871,-92.3369
53071,5045,-52.0,46.2297,-118.4786,35.1473,-92.3320
53071,6001,-35.0,46.2297,-118.4786,37.6464,-121.8886
53071,6007,-9.0,46.2297,-118.4786,39.6668,-121.6010
53071,6013,-19.0,46.2297,-118.4786,37.9193,-121.9281
53071,6015,-7.0,46.2297,-118.4786,41.7432,-123.8972
53071,6017,16.0,46.2297,-118.4786,38.7788,-120.5247
53071,6037,55.0,46.2297,-118.4786,34.3213,-118.2247
53071,6041,11.0,46.2297,-118.4786,38.0735,-122.7234
53071,6059,21.0,46.2297,-118.4786,33.7031,-117.7609
53071,6065,-7.0,46.2297,-118.4786,33.7433,-115.9940
53071,6067,21.0,46.2297,-118.4786,38.4488,-121.3445
53071,6071,-20.0,46.2297,-118.4786,34.8416,-116.1786
53071,6073,1.0,46.2297,-118.4786,33.0339,-116.7354
53071,6085,40.0,46.2297,-118.4786,37.2318,-121.6952
53071,6095,-16.0,46.2297,-118.4786,38.2703,-121.9331
53071,6097,10.0,46.2297,-118.4786,38.5285,-122.8874
53071,6111,-16.0,46.2297,-118.4786,34.4547,-119.0848
53071,6115,16.0,46.2297,-118.4786,39.2692,-121.3510
53071,8041,32.0,46.2297,-118.4786,38.8324,-104.5258
53071,8085,6.0,46.2297,-118.4786,38.4024,-108.2688
53071,12021,10.0,46.2297,-118.4786,26.1108,-81.3477
53071,12085,-7.0,46.2297,-118.4786,27.0774,-80.4313
53071,12091,95.0,46.2297,-118.4786,30.6911,-86.5922
53071,12127,7.0,46.2297,-118.4786,29.0584,-81.1820
53071,13215,97.0,46.2297,-118.4786,32.5099,-84.8762
53071,15003,44.0,46.2297,-118.4786,21.4588,-157.9747
53071,15007,17.0,46.2297,-118.4786,22.0398,-159.5957
53071,16001,127.0,46.2297,-118.4786,43.4508,-116.2413
53071,16009,-4.0,46.2297,-118.4786,47.2169,-116.6588
53071,16011,-1.0,46.2297,-118.4786,43.2165,-112.3979
53071,16015,-4.0,46.2297,-118.4786,43.9891,-115.7302
53071,16027,19.0,46.2297,-118.4786,43.6249,-116.7093
53071,16041,-1.0,46.2297,-118.4786,42.1812,-111.8132
53071,16057,13.0,46.2297,-118.4786,46.8156,-116.7116
53071,16067,-1.0,46.2297,-118.4786,42.8542,-113.6376
53071,16069,7.0,46.2297,-118.4786,46.3270,-116.7499
53071,16075,14.0,46.2297,-118.4786,44.0068,-116.7605
53071,17031,-18.0,46.2297,-118.4786,41.8401,-87.8170
53071,17099,-7.0,46.2297,-118.4786,41.3441,-88.8862
53071,17155,7.0,46.2297,-118.4786,41.2042,-89.2858
53071,18157,-168.0,46.2297,-118.4786,40.3887,-86.8941
53071,19061,-63.0,46.2297,-118.4786,42.4686,-90.8826
53071,19169,29.0,46.2297,-118.4786,42.0362,-93.4650
53071,20037,12.0,46.2297,-118.4786,37.5070,-94.8519
53071,21067,-11.0,46.2297,-118.4786,38.0429,-84.4590
53071,23001,12.0,46.2297,-118.4786,44.1658,-70.2059
53071,24031,-9.0,46.2297,-118.4786,39.1363,-77.2043
53071,24037,5.0,46.2297,-118.4786,38.3017,-76.6061
53071,26077,-26.0,46.2297,-118.4786,42.2454,-85.5305
53071,26081,22.0,46.2297,-118.4786,43.0320,-85.5493
53071,26125,-10.0,46.2297,-118.4786,42.6609,-83.3859
53071,27003,9.0,46.2297,-118.4786,45.2731,-93.2471
53071,27053,14.0,46.2297,-118.4786,45.0048,-93.4770
53071,27123,8.0,46.2297,-118.4786,45.0175,-93.0999
53071,27159,-7.0,46.2297,-118.4786,46.5857,-94.9700
53071,29077,5.0,46.2297,-118.4786,37.2576,-93.3419
53071,29147,-25.0,46.2297,-118.4786,40.3610,-94.8834
53071,30029,6.0,46.2297,-118.4786,48.2951,-114.0493
53071,30031,-45.0,46.2297,-118.4786,45.5411,-111.1696
53071,31109,4.0,46.2297,-118.4786,40.7842,-96.6878
53071,32003,-40.0,46.2297,-118.4786,36.2151,-115.0146
53071,34013,-20.0,46.2297,-118.4786,40.7875,-74.2471
53071,35001,10.0,46.2297,-118.4786,35.0513,-106.6705
53071,35013,17.0,46.2297,-118.4786,32.3528,-106.8327
53071,35043,-10.0,46.2297,-118.4786,35.6884,-106.8662
53071,36021,-14.0,46.2297,-118.4786,42.2502,-73.6319
53071,36053,-3.0,46.2297,-118.4786,42.9128,-75.6700
53071,36055,-17.0,46.2297,-118.4786,43.1469,-77.6960
53071,37165,21.0,46.2297,-118.4786,34.8409,-79.4799
53071,41001,56.0,46.2297,-118.4786,44.7091,-117.6755
53071,41003,11.0,46.2297,-118.4786,44.4917,-123.4285
53071,41005,27.0,46.2297,-118.4786,45.1879,-122.2203
53071,41007,60.0,46.2297,-118.4786,45.9948,-123.6562
53071,41009,-8.0,46.2297,-118.4786,45.9437,-123.0891
53071,41017,-48.0,46.2297,-118.4786,43.9146,-121.2269
53071,41031,6.0,46.2297,-118.4786,44.6294,-121.1764
53071,41035,-8.0,46.2297,-118.4786,42.6863,-121.6500
53071,41037,11.0,46.2297,-118.4786,42.7930,-120.3872
53071,41041,12.0,46.2297,-118.4786,44.6418,-123.8681
53071,41043,23.0,46.2297,-118.4786,44.4887,-122.5341
53071,41045,-3.0,46.2297,-118.4786,43.1935,-117.6231
53071,41047,-1.0,46.2297,-118.4786,44.9032,-122.5846
53071,41051,23.0,46.2297,-118.4786,45.5465,-122.4147
53071,41057,12.0,46.2297,-118.4786,45.4634,-123.7128
53071,41059,414.0,46.2297,-118.4786,45.5916,-118.7366
53071,41061,-20.0,46.2297,-118.4786,45.3105,-118.0090
53071,41063,-4.0,46.2297,-118.4786,45.5798,-117.1809
53071,41065,-17.0,46.2297,-118.4786,45.1602,-121.1676
53071,41067,9.0,46.2297,-118.4786,45.5598,-123.0983
53071,41071,-21.0,46.2297,-118.4786,45.2326,-123.3078
53071,42071,-6.0,46.2297,-118.4786,40.0426,-76.2477
53071,42091,6.0,46.2297,-118.4786,40.2110,-75.3675
53071,46051,-12.0,46.2297,-118.4786,45.1722,-96.7679
53071,47065,9.0,46.2297,-118.4786,35.1813,-85.1644
53071,47165,38.0,46.2297,-118.4786,36.4696,-86.4603
53071,47187,24.0,46.2297,-118.4786,35.8941,-86.8983
53071,48013,12.0,46.2297,-118.4786,28.8933,-98.5272
53071,48039,6.0,46.2297,-118.4786,29.1895,-95.4516
53071,48113,14.0,46.2297,-118.4786,32.7667,-96.7779
53071,48201,-10.0,46.2297,-118.4786,29.8575,-95.3930
53071,48253,-17.0,46.2297,-118.4786,32.7401,-99.8787
53071,49001,-1.0,46.2297,-118.4786,38.3569,-113.2351
53071,49011,18.0,46.2297,-118.4786,40.9899,-112.1117
53071,49035,-22.0,46.2297,-118.4786,40.6669,-111.9238
53071,49049,-27.0,46.2297,-118.4786,40.1199,-111.6704
53071,53003,9.0,46.2297,-118.4786,46.1918,-117.2027
53071,53005,69.0,46.2297,-118.4786,46.2396,-119.5112
53071,53007,15.0,46.2297,-118.4786,47.8692,-120.6189
53071,53009,117.0,46.2297,-118.4786,48.0491,-123.9274
53071,53011,70.0,46.2297,-118.4786,45.7793,-122.4826
53071,53013,9.0,46.2297,-118.4786,46.2971,-117.9067
53071,53015,-40.0,46.2297,-118.4786,46.1935,-122.6809
53071,53017,5.0,46.2297,-118.4786,47.7363,-119.6915
53071,53021,-79.0,46.2297,-118.4786,46.5350,-118.8986
53071,53025,-40.0,46.2297,-118.4786,47.2056,-119.4516
53071,53027,-58.0,46.2297,-118.4786,47.1498,-123.7732
53071,53031,-34.0,46.2297,-118.4786,47.7490,-123.5939
53071,53033,431.0,46.2297,-118.4786,47.4900,-121.8065
53071,53035,19.0,46.2297,-118.4786,47.6134,-122.6734
53071,53037,-36.0,46.2297,-118.4786,47.1245,-120.6796
53071,53039,17.0,46.2297,-118.4786,45.8735,-120.7888
53071,53041,5.0,46.2297,-118.4786,46.5775,-122.3919
53071,53043,-4.0,46.2297,-118.4786,47.5763,-118.4187
53071,53045,94.0,46.2297,-118.4786,47.3480,-123.1921
53071,53047,16.0,46.2297,-118.4786,48.5488,-119.7408
53071,53049,5.0,46.2297,-118.4786,46.5553,-123.7047
53071,53051,15.0,46.2297,-118.4786,48.5324,-117.2739
53071,53053,135.0,46.2297,-118.4786,47.0267,-122.1116
53071,53055,12.0,46.2297,-118.4786,48.5786,-122.9535
53071,53057,31.0,46.2297,-118.4786,48.4795,-121.7327
53071,53061,-99.0,46.2297,-118.4786,48.0476,-121.6979
53071,53063,-75.0,46.2297,-118.4786,47.6207,-117.4040
53071,53065,17.0,46.2297,-118.4786,48.3989,-117.8551
53071,53067,-25.0,46.2297,-118.4786,46.9268,-122.8328
53071,53069,44.0,46.2297,-118.4786,46.2923,-123.4246
53071,53073,-194.0,46.2297,-118.4786,48.8256,-121.7206
53071,53075,15.0,46.2297,-118.4786,46.9013,-117.5230
53071,53077,1.0,46.2297,-118.4786,46.4568,-120.7387
53071,55017,-8.0,46.2297,-118.4786,45.0693,-91.2797
53071,55039,6.0,46.2297,-118.4786,43.7535,-88.4889
53071,55121,-6.0,46.2297,-118.4786,44.3039,-91.3587
53071,55133,-14.0,46.2297,-118.4786,43.0183,-88.3043
53071,55135,8.0,46.2297,-118.4786,44.4707,-88.9653
53073,1003,-2.0,48.8256,-121.7206,30.7278,-87.7227
53073,1015,-1.0,48.8256,-121.7206,33.7715,-85.8259
53073,1077,-2.0,48.8256,-121.7206,34.9015,-87.6541
53073,1095,-1.0,48.8256,-121.7206,34.3670,-86.3061
53073,1097,-1.0,48.8256,-121.7206,30.7791,-88.2066
53073,1117,-3.0,48.8256,-121.7206,33.2641,-86.6614
53073,2013,-2.0,48.8256,-121.7206,55.3600,-161.9652
53073,2016,6.0,48.8256,-121.7206,,
53073,2020,81.0,48.8256,-121.7206,61.1504,-149.1125
53073,2090,45.0,48.8256,-121.7206,64.8078,-146.5622
53073,2110,33.0,48.8256,-121.7206,58.4509,-134.1764
53073,2122,0.0,48.8256,-121.7206,60.2538,-151.5612
53073,2130,-22.0,48.8256,-121.7206,55.5867,-130.9370
53073,2170,13.0,48.8256,-121.7206,62.3158,-149.5715
53073,2185,-3.0,48.8256,-121.7206,69.3134,-153.4770
53073,2195,-6.0,48.8256,-121.7206,57.1199,-132.9334
53073,2220,-8.0,48.8256,-121.7206,57.2339,-135.3152
53073,4013,-93.0,48.8256,-121.7206,33.3487,-112.4911
53073,4019,-84.0,48.8256,-121.7206,32.0975,-111.7895
53073,4021,-36.0,48.8256,-121.7206,32.9047,-111.3447
53073,4025,-21.0,48.8256,-121.7206,34.5997,-112.5538
53073,4027,-22.0,48.8256,-121.7206,32.7693,-113.9058
53073,6001,-23.0,48.8256,-121.7206,37.6464,-121.8886
53073,6013,7.0,48.8256,-121.7206,37.9193,-121.9281
53073,6015,-16.0,48.8256,-121.7206,41.7432,-123.8972
53073,6019,71.0,48.8256,-121.7206,36.7580,-119.6495
53073,6023,-2.0,48.8256,-121.7206,40.6993,-123.8756
53073,6029,-82.0,48.8256,-121.7206,35.3430,-118.7302
53073,6031,-9.0,48.8256,-121.7206,36.0752,-119.8152
53073,6037,4.0,48.8256,-121.7206,34.3213,-118.2247
53073,6039,-114.0,48.8256,-121.7206,37.2182,-119.7625
53073,6041,-9.0,48.8256,-121.7206,38.0735,-122.7234
53073,6047,10.0,48.8256,-121.7206,37.1919,-120.7178
53073,6049,15.0,48.8256,-121.7206,41.5897,-120.7251
53073,6053,-13.0,48.8256,-121.7206,36.2171,-121.2387
53073,6057,-10.0,48.8256,-121.7206,39.3015,-120.7683
53073,6059,62.0,48.8256,-121.7206,33.7031,-117.7609
53073,6061,6.0,48.8256,-121.7206,39.0635,-120.7178
53073,6065,-13.0,48.8256,-121.7206,33.7433,-115.9940
53073,6067,24.0,48.8256,-121.7206,38.4488,-121.3445
53073,6071,8.0,48.8256,-121.7206,34.8416,-116.1786
53073,6073,172.0,48.8256,-121.7206,33.0339,-116.7354
53073,6075,46.0,48.8256,-121.7206,37.7567,-122.4397
53073,6077,-34.0,48.8256,-121.7206,37.9345,-121.2710
53073,6079,-18.0,48.8256,-121.7206,35.3870,-120.4042
53073,6081,21.0,48.8256,-121.7206,37.4230,-122.3289
53073,6085,-69.0,48.8256,-121.7206,37.2318,-121.6952
53073,6087,29.0,48.8256,-121.7206,37.0562,-122.0018
53073,6089,-10.0,48.8256,-121.7206,40.7639,-122.0410
53073,6093,-9.0,48.8256,-121.7206,41.5927,-122.5405
53073,6095,-6.0,48.8256,-121.7206,38.2703,-121.9331
53073,6097,-4.0,48.8256,-121.7206,38.5285,-122.8874
53073,6099,-14.0,48.8256,-121.7206,37.5586,-120.9979
53073,6103,-296.0,48.8256,-121.7206,40.1256,-122.2339
53073,6107,-6.0,48.8256,-121.7206,36.2201,-118.8007
53073,6111,-67.0,48.8256,-121.7206,34.4547,-119.0848
53073,6113,-23.0,48.8256,-121.7206,38.6865,-121.9015
53073,8001,-22.0,48.8256,-121.7206,39.8736,-104.3376
53073,8005,9.0,48.8256,-121.7206,39.6499,-104.3386
53073,8013,-8.0,48.8256,-121.7206,40.0924,-105.3575
53073,8014,-24.0,48.8256,-121.7206,39.9541,-105.0531
53073,8031,-15.0,48.8256,-121.7206,39.7611,-104.8763
53073,8035,-14.0,48.8256,-121.7206,39.3297,-104.9292
53073,8041,80.0,48.8256,-121.7206,38.8324,-104.5258
53073,8059,-36.0,48.8256,-121.7206,39.5865,-105.2505
53073,8067,18.0,48.8256,-121.7206,37.2865,-107.8433
53073,8069,-12.0,48.8256,-121.7206,40.6666,-105.4615
53073,8071,30.0,48.8256,-121.7206,37.3158,-104.0386
53073,8077,7.0,48.8256,-121.7206,39.0183,-108.4665
53073,8101,-8.0,48.8256,-121.7206,38.1738,-104.5125
53073,8107,12.0,48.8256,-121.7206,40.4855,-106.9915
53073,8123,12.0,48.8256,-121.7206,40.5549,-104.3930
53073,9011,1.0,48.8256,-121.7206,41.4871,-72.1023
53073,11001,-8.0,48.8256,-121.7206,38.9048,-77.0163
53073,12005,-109.0,48.8256,-121.7206,30.2651,-85.6203
53073,12011,40.0,48.8256,-121.7206,26.1522,-80.4872
53073,12017,15.0,48.8256,-121.7206,28.8488,-82.4781
53073,12031,-92.0,48.8256,-121.7206,30.3320,-81.6706
53073,12095,10.0,48.8256,-121.7206,28.5141,-81.3231
53073,12099,5.0,48.8256,-121.7206,26.6474,-80.4650
53073,12103,-32.0,48.8256,-121.7206,27.9289,-82.7317
53073,12127,15.0,48.8256,-121.7206,29.0584,-81.1820
53073,13051,-35.0,48.8256,-121.7206,32.0043,-81.1325
53073,13151,16.0,48.8256,-121.7206,33.4528,-84.1538
53073,13247,110.0,48.8256,-121.7206,33.6541,-84.0266
53073,15003,-13.0,48.8256,-121.7206,21.4588,-157.9747
53073,16001,22.0,48.8256,-121.7206,43.4508,-116.2413
53073,16005,1.0,48.8256,-121.7206,42.6683,-112.2244
53073,16015,11.0,48.8256,-121.7206,43.9891,-115.7302
53073,16017,45.0,48.8256,-121.7206,48.3001,-116.6014
53073,16055,-110.0,48.8256,-121.7206,47.6743,-116.7018
53073,16057,-56.0,48.8256,-121.7206,46.8156,-116.7116
53073,16065,-33.0,48.8256,-121.7206,43.7843,-111.6604
53073,16069,4.0,48.8256,-121.7206,46.3270,-116.7499
53073,16075,-3.0,48.8256,-121.7206,44.0068,-116.7605
53073,16079,-6.0,48.8256,-121.7206,47.3532,-115.8925
53073,17003,-5.0,48.8256,-121.7206,37.1916,-89.3376
53073,17019,-7.0,48.8256,-121.7206,40.1398,-88.1995
53073,17031,-43.0,48.8256,-121.7206,41.8401,-87.8170
53073,17043,7.0,48.8256,-121.7206,41.8517,-88.0856
53073,17179,14.0,48.8256,-121.7206,40.5076,-89.5133
53073,18157,-10.0,48.8256,-121.7206,40.3887,-86.8941
53073,19139,8.0,48.8256,-121.7206,41.4839,-91.1128
53073,19167,23.0,48.8256,-121.7206,43.0829,-96.1781
53073,19169,-80.0,48.8256,-121.7206,42.0362,-93.4650
53073,19193,-6.0,48.8256,-121.7206,42.3897,-96.0443
53073,20209,3.0,48.8256,-121.7206,39.1146,-94.7657
53073,21001,-6.0,48.8256,-121.7206,37.1039,-85.2806
53073,21151,-13.0,48.8256,-121.7206,37.7199,-84.2781
53073,22025,-98.0,48.8256,-121.7206,31.6662,-91.8469
53073,22071,-20.0,48.8256,-121.7206,30.0692,-89.9283
53073,22075,-12.0,48.8256,-121.7206,29.4344,-89.6233
53073,23001,-8.0,48.8256,-121.7206,44.1658,-70.2059
53073,23005,-59.0,48.8256,-121.7206,43.8384,-70.3756
53073,23007,-4.0,48.8256,-121.7206,44.9741,-70.4443
53073,24003,-18.0,48.8256,-121.7206,39.0055,-76.6034
53073,24005,-13.0,48.8256,-121.7206,39.4597,-76.6360
53073,24031,-36.0,48.8256,-121.7206,39.1363,-77.2043
53073,24033,254.0,48.8256,-121.7206,38.8300,-76.8474
53073,24510,-12.0,48.8256,-121.7206,39.3052,-76.6144
53073,25009,-5.0,48.8256,-121.7206,42.6717,-70.9518
53073,25011,11.0,48.8256,-121.7206,42.5831,-72.5917
53073,25015,-8.0,48.8256,-121.7206,42.3403,-72.6639
53073,25017,49.0,48.8256,-121.7206,42.4858,-71.3928
53073,25021,11.0,48.8256,-121.7206,42.1627,-71.2068
53073,26021,1.0,48.8256,-121.7206,41.9547,-86.4125
53073,26055,-37.0,48.8256,-121.7206,44.6692,-85.5601
53073,26065,4.0,48.8256,-121.7206,42.5974,-84.3735
53073,26077,-21.0,48.8256,-121.7206,42.2454,-85.5305
53073,26081,68.0,48.8256,-121.7206,43.0320,-85.5493
53073,26099,14.0,48.8256,-121.7206,42.6958,-82.9326
53073,26125,28.0,48.8256,-121.7206,42.6609,-83.3859
53073,26145,-8.0,48.8256,-121.7206,43.3353,-84.0527
53073,26161,23.0,48.8256,-121.7206,42.2534,-83.8388
53073,26163,46.0,48.8256,-121.7206,42.2814,-83.2824
53073,27053,15.0,48.8256,-121.7206,45.0048,-93.4770
53073,27131,-7.0,48.8256,-121.7206,44.3543,-93.2966
53073,27137,-4.0,48.8256,-121.7206,47.6036,-92.4697
53073,28059,-20.0,48.8256,-121.7206,30.5347,-88.6354
53073,29019,27.0,48.8256,-121.7206,38.9909,-92.3098
53073,29077,-27.0,48.8256,-121.7206,37.2576,-93.3419
53073,29189,-6.0,48.8256,-121.7206,38.6405,-90.4434
53073,30013,-7.0,48.8256,-121.7206,47.3081,-111.3475
53073,30021,-22.0,48.8256,-121.7206,47.2664,-104.8995
53073,30031,-40.0,48.8256,-121.7206,45.5411,-111.1696
53073,30043,-10.0,48.8256,-121.7206,46.1483,-112.0940
53073,30053,18.0,48.8256,-121.7206,48.5424,-115.4053
53073,30063,-31.0,48.8256,-121.7206,47.0364,-113.9235
53073,30101,6.0,48.8256,-121.7206,48.6556,-111.6965
53073,30111,-27.0,48.8256,-121.7206,45.9372,-108.2748
53073,31185,23.0,48.8256,-121.7206,40.8727,-97.5971
53073,32003,42.0,48.8256,-121.7206,36.2151,-115.0146
53073,32021,-3.0,48.8256,-121.7206,38.5389,-118.4352
53073,32031,47.0,48.8256,-121.7206,40.6657,-119.6643
53073,32510,19.0,48.8256,-121.7206,39.1511,-119.7473
53073,33015,52.0,48.8256,-121.7206,42.9875,-71.1256
53073,33017,-46.0,48.8256,-121.7206,43.2968,-71.0287
53073,34025,-11.0,48.8256,-121.7206,40.2606,-74.2205
53073,35013,28.0,48.8256,-121.7206,32.3528,-106.8327
53073,35035,11.0,48.8256,-121.7206,32.6134,-105.7416
53073,35043,-2.0,48.8256,-121.7206,35.6884,-106.8662
53073,35049,-6.0,48.8256,-121.7206,35.5065,-105.9764
53073,36045,-8.0,48.8256,-121.7206,44.0480,-75.9313
53073,36061,4.0,48.8256,-121.7206,40.7721,-73.9717
53073,36081,-8.0,48.8256,-121.7206,40.7038,-73.8201
53073,36091,19.0,48.8256,-121.7206,43.1074,-73.8639
53073,36109,22.0,48.8256,-121.7206,42.4518,-76.4736
53073,36117,16.0,48.8256,-121.7206,43.1565,-77.0297
53073,37081,-22.0,48.8256,-121.7206,36.0796,-79.7882
53073,37085,2.0,48.8256,-121.7206,35.3688,-78.8698
53073,37101,33.0,48.8256,-121.7206,35.5184,-78.3651
53073,37133,92.0,48.8256,-121.7206,34.7303,-77.4274
53073,37175,-11.0,48.8256,-121.7206,35.2019,-82.7986
53073,37181,-16.0,48.8256,-121.7206,36.3649,-78.4079
53073,37189,23.0,48.8256,-121.7206,36.2309,-81.6961
53073,38027,-2.0,48.8256,-121.7206,47.7175,-98.9018
53073,38071,-4.0,48.8256,-121.7206,48.2691,-98.7202
53073,38089,-1.0,48.8256,-121.7206,46.8108,-102.6550
53073,38101,-7.0,48.8256,-121.7206,48.2218,-101.5419
53073,39035,20.0,48.8256,-121.7206,41.4243,-81.6588
53073,39061,-16.0,48.8256,-121.7206,39.1956,-84.5431
53073,39095,23.0,48.8256,-121.7206,41.6206,-83.6568
53073,40027,65.0,48.8256,-121.7206,35.2035,-97.3267
53073,40101,8.0,48.8256,-121.7206,35.6162,-95.3798
53073,40119,19.0,48.8256,-121.7206,36.0772,-96.9754
53073,41003,-20.0,48.8256,-121.7206,44.4917,-123.4285
53073,41005,-58.0,48.8256,-121.7206,45.1879,-122.2203
53073,41007,-12.0,48.8256,-121.7206,45.9948,-123.6562
53073,41009,10.0,48.8256,-121.7206,45.9437,-123.0891
53073,41015,19.0,48.8256,-121.7206,42.4576,-124.1563
53073,41019,6.0,48.8256,-121.7206,43.2795,-123.1666
53073,41027,11.0,48.8256,-121.7206,45.5193,-121.6514
53073,41039,-22.0,48.8256,-121.7206,43.9386,-122.8473
53073,41041,-8.0,48.8256,-121.7206,44.6418,-123.8681
53073,41043,18.0,48.8256,-121.7206,44.4887,-122.5341
53073,41047,-2.0,48.8256,-121.7206,44.9032,-122.5846
53073,41051,-74.0,48.8256,-121.7206,45.5465,-122.4147
53073,41053,9.0,48.8256,-121.7206,44.9035,-123.4131
53073,41059,7.0,48.8256,-121.7206,45.5916,-118.7366
53073,41067,-12.0,48.8256,-121.7206,45.5598,-123.0983
53073,41071,-15.0,48.8256,-121.7206,45.2326,-123.3078
53073,42027,18.0,48.8256,-121.7206,40.9193,-77.8199
53073,42091,-34.0,48.8256,-121.7206,40.2110,-75.3675
53073,42101,-37.0,48.8256,-121.7206,40.0082,-75.1331
53073,45035,-34.0,48.8256,-121.7206,33.0794,-80.4047
53073,45045,-45.0,48.8256,-121.7206,34.8940,-82.3708
53073,47125,1.0,48.8256,-121.7206,36.4965,-87.3825
53073,47179,-15.0,48.8256,-121.7206,36.2934,-82.4971
53073,48029,-13.0,48.8256,-121.7206,29.4491,-98.5202
53073,48085,21.0,48.8256,-121.7206,33.1882,-96.5727
53073,48091,-25.0,48.8256,-121.7206,29.8084,-98.2785
53073,48113,-33.0,48.8256,-121.7206,32.7667,-96.7779
53073,48121,7.0,48.8256,-121.7206,33.2053,-97.1169
53073,48139,5.0,48.8256,-121.7206,32.3488,-96.7947
53073,48153,42.0,48.8256,-121.7206,34.0723,-101.3032
53073,48157,14.0,48.8256,-121.7206,29.5275,-95.7709
53073,48215,3.0,48.8256,-121.7206,26.3967,-98.1814
