source,target,flow,source_lat,source_lon,target_lat,target_lon,source_num
48309,53053,-27,31.5525,-97.202,47.0267,-122.1116,53053
48339,53053,-24,30.3002,-95.5033,47.0267,-122.1116,53053
48365,53053,-24,32.1624,-94.3056,47.0267,-122.1116,53053
48439,53053,-19,32.7715,-97.291,47.0267,-122.1116,53053
48451,53053,-9,31.4046,-100.4625,47.0267,-122.1116,53053
48453,53053,-6,30.3347,-97.7817,47.0267,-122.1116,53053
48459,53053,-26,32.7367,-94.9411,47.0267,-122.1116,53053
48485,53053,-60,33.9881,-98.7036,47.0267,-122.1116,53053
48491,53053,-53,30.6481,-97.6012,47.0267,-122.1116,53053
49003,53053,-5,41.521,-113.0821,47.0267,-122.1116,53053
49005,53053,-37,41.7226,-111.7435,47.0267,-122.1116,53053
49007,53053,-4,39.6478,-110.5893,47.0267,-122.1116,53053
49011,53053,-154,40.9899,-112.1117,47.0267,-122.1116,53053
49013,53053,-20,40.2981,-110.4259,47.0267,-122.1116,53053
49021,53053,-69,37.8591,-113.2894,47.0267,-122.1116,53053
49035,53053,-387,40.6669,-111.9238,47.0267,-122.1116,53053
49045,53053,-10,40.4487,-113.1312,47.0267,-122.1116,53053
49049,53053,-52,40.1199,-111.6704,47.0267,-122.1116,53053
49057,53053,-115,41.2698,-111.9133,47.0267,-122.1116,53053
50007,53053,-14,44.4611,-73.081,47.0267,-122.1116,53053
51003,53053,-24,38.023,-78.5556,47.0267,-122.1116,53053
51041,53053,-63,37.3784,-77.5868,47.0267,-122.1116,53053
51059,53053,-74,38.8364,-77.2766,47.0267,-122.1116,53053
51087,53053,-73,37.538,-77.4051,47.0267,-122.1116,53053
51127,53053,-13,37.5054,-76.9972,47.0267,-122.1116,53053
51149,53053,-13,37.1864,-77.2243,47.0267,-122.1116,53053
51153,53053,-143,38.7046,-77.4802,47.0267,-122.1116,53053
51510,53053,-17,38.8178,-77.084,47.0267,-122.1116,53053
51700,53053,-32,37.1047,-76.5197,47.0267,-122.1116,53053
51750,53053,-24,37.1231,-80.5571,47.0267,-122.1116,53053
51760,53053,-7,37.5288,-77.4758,47.0267,-122.1116,53053
51770,53053,-9,37.2791,-79.9574,47.0267,-122.1116,53053
53001,53053,-6,46.9837,-118.5604,47.0267,-122.1116,53053
53003,53053,-23,46.1918,-117.2027,47.0267,-122.1116,53053
53005,53053,-271,46.2396,-119.5112,47.0267,-122.1116,53053
53007,53053,-39,47.8692,-120.6189,47.0267,-122.1116,53053
53009,53053,-276,48.0491,-123.9274,47.0267,-122.1116,53053
53011,53053,-361,45.7793,-122.4826,47.0267,-122.1116,53053
53013,53053,-5,46.2971,-117.9067,47.0267,-122.1116,53053
53015,53053,-177,46.1935,-122.6809,47.0267,-122.1116,53053
53017,53053,-127,47.7363,-119.6915,47.0267,-122.1116,53053
53019,53053,-2,48.4704,-118.5165,47.0267,-122.1116,53053
53021,53053,-161,46.535,-118.8986,47.0267,-122.1116,53053
53025,53053,-39,47.2056,-119.4516,47.0267,-122.1116,53053
53027,53053,-314,47.1498,-123.7732,47.0267,-122.1116,53053
53029,53053,-272,48.1638,-122.5494,47.0267,-122.1116,53053
53031,53053,-124,47.749,-123.5939,47.0267,-122.1116,53053
53033,53053,"-10,455",47.49,-121.8065,47.0267,-122.1116,53053
53035,53053,"-1,336",47.6134,-122.6734,47.0267,-122.1116,53053
53037,53053,-374,47.1245,-120.6796,47.0267,-122.1116,53053
53039,53053,-10,45.8735,-120.7888,47.0267,-122.1116,53053
53041,53053,-220,46.5775,-122.3919,47.0267,-122.1116,53053
53043,53053,-61,47.5763,-118.4187,47.0267,-122.1116,53053
53045,53053,-434,47.348,-123.1921,47.0267,-122.1116,53053
53047,53053,-21,48.5488,-119.7408,47.0267,-122.1116,53053
53049,53053,-88,46.5553,-123.7047,47.0267,-122.1116,53053
53051,53053,-11,48.5324,-117.2739,47.0267,-122.1116,53053
53055,53053,-9,48.5786,-122.9535,47.0267,-122.1116,53053
53057,53053,-521,48.4795,-121.7327,47.0267,-122.1116,53053
53059,53053,-19,46.0226,-121.9148,47.0267,-122.1116,53053
53061,53053,"-1,488",48.0476,-121.6979,47.0267,-122.1116,53053
53063,53053,-794,47.6207,-117.404,47.0267,-122.1116,53053
53065,53053,-9,48.3989,-117.8551,47.0267,-122.1116,53053
53067,53053,"-3,780",46.9268,-122.8328,47.0267,-122.1116,53053
53071,53053,-153,46.2297,-118.4786,47.0267,-122.1116,53053
53073,53053,-423,48.8256,-121.7206,47.0267,-122.1116,53053
53075,53053,-516,46.9013,-117.523,47.0267,-122.1116,53053
53077,53053,-192,46.4568,-120.7387,47.0267,-122.1116,53053
54013,53053,-10,38.844,-81.1175,47.0267,-122.1116,53053
54049,53053,-24,39.5101,-80.2432,47.0267,-122.1116,53053
55017,53053,-6,45.0693,-91.2797,47.0267,-122.1116,53053
55025,53053,-61,43.0674,-89.4177,47.0267,-122.1116,53053
55033,53053,-2,44.9467,-91.8965,47.0267,-122.1116,53053
55039,53053,-10,43.7535,-88.4889,47.0267,-122.1116,53053
55077,53053,-24,43.8197,-89.399,47.0267,-122.1116,53053
55095,53053,-3,45.4615,-92.4412,47.0267,-122.1116,53053
55133,53053,-49,43.0183,-88.3043,47.0267,-122.1116,53053
56001,53053,-2,41.6545,-105.7237,47.0267,-122.1116,53053
56021,53053,-30,41.3071,-104.6892,47.0267,-122.1116,53053
56037,53053,-143,41.6597,-108.8794,47.0267,-122.1116,53053
72075,53053,-43,18.0516,-66.4954,47.0267,-122.1116,53053
2013,53055,-2,55.36,-161.9652,48.5786,-122.9535,53055
2090,53055,-2,64.8078,-146.5622,48.5786,-122.9535,53055
4003,53055,-15,31.8792,-109.7511,48.5786,-122.9535,53055
4019,53055,-31,32.0975,-111.7895,48.5786,-122.9535,53055
4025,53055,-9,34.5997,-112.5538,48.5786,-122.9535,53055
6037,53055,-6,34.3213,-118.2247,48.5786,-122.9535,53055
6045,53055,-20,39.4403,-123.3915,48.5786,-122.9535,53055
6059,53055,-15,33.7031,-117.7609,48.5786,-122.9535,53055
6065,53055,-13,33.7433,-115.994,48.5786,-122.9535,53055
6075,53055,-12,37.7567,-122.4397,48.5786,-122.9535,53055
8041,53055,-7,38.8324,-104.5258,48.5786,-122.9535,53055
8067,53055,-12,37.2865,-107.8433,48.5786,-122.9535,53055
12057,53055,-19,27.9292,-82.3089,48.5786,-122.9535,53055
12071,53055,-25,26.578,-81.8407,48.5786,-122.9535,53055
15001,53055,-20,19.6012,-155.5212,48.5786,-122.9535,53055
15009,53055,-8,20.864,-156.5692,48.5786,-122.9535,53055
16073,53055,-11,42.5814,-116.1699,48.5786,-122.9535,53055
20139,53055,-30,38.6524,-95.7271,48.5786,-122.9535,53055
30111,53055,-11,45.9372,-108.2748,48.5786,-122.9535,53055
36017,53055,-1,42.4935,-75.6114,48.5786,-122.9535,53055
36047,53055,-10,40.6391,-73.9386,48.5786,-122.9535,53055
41051,53055,-48,45.5465,-122.4147,48.5786,-122.9535,53055
45019,53055,-18,32.8342,-79.9523,48.5786,-122.9535,53055
48409,53055,-2,28.0098,-97.5189,48.5786,-122.9535,53055
51191,53055,-11,36.7245,-81.9597,48.5786,-122.9535,53055
53009,53055,-12,48.0491,-123.9274,48.5786,-122.9535,53055
53011,53055,-19,45.7793,-122.4826,48.5786,-122.9535,53055
53027,53055,-18,47.1498,-123.7732,48.5786,-122.9535,53055
53033,53055,-137,47.49,-121.8065,48.5786,-122.9535,53055
53057,53055,-162,48.4795,-121.7327,48.5786,-122.9535,53055
53061,53055,-44,48.0476,-121.6979,48.5786,-122.9535,53055
53063,53055,-23,47.6207,-117.404,48.5786,-122.9535,53055
53069,53055,-4,46.2923,-123.4246,48.5786,-122.9535,53055
53071,53055,-12,46.2297,-118.4786,48.5786,-122.9535,53055
53073,53055,-51,48.8256,-121.7206,48.5786,-122.9535,53055
53075,53055,-19,46.9013,-117.523,48.5786,-122.9535,53055
55103,53055,-9,43.3758,-90.4295,48.5786,-122.9535,53055
56013,53055,-1,43.0406,-108.6304,48.5786,-122.9535,53055
2013,53057,-10,55.36,-161.9652,48.4795,-121.7327,53057
2016,53057,-3,,,48.4795,-121.7327,53057
2122,53057,-4,60.2538,-151.5612,48.4795,-121.7327,53057
2170,53057,-14,62.3158,-149.5715,48.4795,-121.7327,53057
2188,53057,-5,67.053,-159.7223,48.4795,-121.7327,53057
4005,53057,-9,35.8387,-111.7705,48.4795,-121.7327,53057
4013,53057,-220,33.3487,-112.4911,48.4795,-121.7327,53057
4015,53057,-32,35.7046,-113.7582,48.4795,-121.7327,53057
5033,53057,-5,35.5888,-94.243,48.4795,-121.7327,53057
5051,53057,-15,34.5766,-93.1505,48.4795,-121.7327,53057
6007,53057,-58,39.6668,-121.601,48.4795,-121.7327,53057
6019,53057,-5,36.758,-119.6495,48.4795,-121.7327,53057
6037,53057,-14,34.3213,-118.2247,48.4795,-121.7327,53057
6059,53057,-41,33.7031,-117.7609,48.4795,-121.7327,53057
6065,53057,-39,33.7433,-115.994,48.4795,-121.7327,53057
6073,53057,-5,33.0339,-116.7354,48.4795,-121.7327,53057
6095,53057,-31,38.2703,-121.9331,48.4795,-121.7327,53057
6111,53057,-84,34.4547,-119.0848,48.4795,-121.7327,53057
8035,53057,-12,39.3297,-104.9292,48.4795,-121.7327,53057
9001,53057,-23,41.2697,-73.3892,48.4795,-121.7327,53057
12019,53057,-2,29.9831,-81.8579,48.4795,-121.7327,53057
12031,53057,-69,30.332,-81.6706,48.4795,-121.7327,53057
12033,53057,-10,30.668,-87.3629,48.4795,-121.7327,53057
15007,53057,-20,22.0398,-159.5957,48.4795,-121.7327,53057
16001,53057,-3,43.4508,-116.2413,48.4795,-121.7327,53057
16009,53057,-6,47.2169,-116.6588,48.4795,-121.7327,53057
16055,53057,-84,47.6743,-116.7018,48.4795,-121.7327,53057
17031,53057,-29,41.8401,-87.817,48.4795,-121.7327,53057
17063,53057,-5,41.2856,-88.4189,48.4795,-121.7327,53057
17073,53057,-5,41.3535,-90.1315,48.4795,-121.7327,53057
18035,53057,-7,40.2279,-85.3973,48.4795,-121.7327,53057
18057,53057,-80,40.0723,-86.0518,48.4795,-121.7327,53057
20091,53057,-38,38.8837,-94.8226,48.4795,-121.7327,53057
20173,53057,-10,37.6845,-97.4608,48.4795,-121.7327,53057
21043,53057,-23,38.3182,-83.0498,48.4795,-121.7327,53057
21111,53057,-3,38.1883,-85.6577,48.4795,-121.7327,53057
22017,53057,-263,32.5802,-93.8824,48.4795,-121.7327,53057
24003,53057,-22,39.0055,-76.6034,48.4795,-121.7327,53057
26161,53057,-13,42.2534,-83.8388,48.4795,-121.7327,53057
26163,53057,-5,42.2814,-83.2824,48.4795,-121.7327,53057
27003,53057,-18,45.2731,-93.2471,48.4795,-121.7327,53057
27019,53057,-2,44.8209,-93.8027,48.4795,-121.7327,53057
27037,53057,-56,44.6724,-93.0655,48.4795,-121.7327,53057
29095,53057,-18,39.0085,-94.346,48.4795,-121.7327,53057
29169,53057,-40,37.8246,-92.2078,48.4795,-121.7327,53057
29201,53057,-50,37.0533,-89.5687,48.4795,-121.7327,53057
30029,53057,-96,48.2951,-114.0493,48.4795,-121.7327,53057
30031,53057,-35,45.5411,-111.1696,48.4795,-121.7327,53057
30063,53057,-18,47.0364,-113.9235,48.4795,-121.7327,53057
31055,53057,-13,41.2953,-96.1549,48.4795,-121.7327,53057
31153,53057,-20,41.1129,-96.1122,48.4795,-121.7327,53057
31177,53057,-7,41.5311,-96.2223,48.4795,-121.7327,53057
32003,53057,-34,36.2151,-115.0146,48.4795,-121.7327,53057
32033,53057,-2,39.4423,-114.9015,48.4795,-121.7327,53057
35001,53057,-5,35.0513,-106.6705,48.4795,-121.7327,53057
36067,53057,-23,43.0061,-76.1946,48.4795,-121.7327,53057
36081,53057,-50,40.7038,-73.8201,48.4795,-121.7327,53057
36109,53057,-15,42.4518,-76.4736,48.4795,-121.7327,53057
37031,53057,-5,34.8273,-76.6551,48.4795,-121.7327,53057
37049,53057,-35,35.1235,-77.0913,48.4795,-121.7327,53057
37051,53057,-2,35.0489,-78.8274,48.4795,-121.7327,53057
38027,53057,-4,47.7175,-98.9018,48.4795,-121.7327,53057
41007,53057,-86,45.9948,-123.6562,48.4795,-121.7327,53057
41013,53057,-18,44.1422,-120.356,48.4795,-121.7327,53057
41037,53057,-6,42.793,-120.3872,48.4795,-121.7327,53057
41047,53057,-17,44.9032,-122.5846,48.4795,-121.7327,53057
41051,53057,-57,45.5465,-122.4147,48.4795,-121.7327,53057
41053,53057,-9,44.9035,-123.4131,48.4795,-121.7327,53057
41071,53057,-2,45.2326,-123.3078,48.4795,-121.7327,53057
48029,53057,-75,29.4491,-98.5202,48.4795,-121.7327,53057
48213,53057,-76,32.2123,-95.854,48.4795,-121.7327,53057
48215,53057,-173,26.3967,-98.1814,48.4795,-121.7327,53057
48355,53057,-41,27.7254,-97.6109,48.4795,-121.7327,53057
48427,53057,-25,26.5622,-98.7383,48.4795,-121.7327,53057
48453,53057,-3,30.3347,-97.7817,48.4795,-121.7327,53057
49011,53057,-4,40.9899,-112.1117,48.4795,-121.7327,53057
49035,53057,-17,40.6669,-111.9238,48.4795,-121.7327,53057
49049,53057,-11,40.1199,-111.6704,48.4795,-121.7327,53057
50017,53057,-18,44.0054,-72.3769,48.4795,-121.7327,53057
51059,53057,-12,38.8364,-77.2766,48.4795,-121.7327,53057
53001,53057,-36,46.9837,-118.5604,48.4795,-121.7327,53057
53005,53057,-13,46.2396,-119.5112,48.4795,-121.7327,53057
53007,53057,-34,47.8692,-120.6189,48.4795,-121.7327,53057
53011,53057,-21,45.7793,-122.4826,48.4795,-121.7327,53057
53015,53057,-1,46.1935,-122.6809,48.4795,-121.7327,53057
53017,53057,-1,47.7363,-119.6915,48.4795,-121.7327,53057
53019,53057,-5,48.4704,-118.5165,48.4795,-121.7327,53057
53021,53057,-13,46.535,-118.8986,48.4795,-121.7327,53057
53029,53057,-746,48.1638,-122.5494,48.4795,-121.7327,53057
53031,53057,-15,47.749,-123.5939,48.4795,-121.7327,53057
53033,53057,-442,47.49,-121.8065,48.4795,-121.7327,53057
53035,53057,-58,47.6134,-122.6734,48.4795,-121.7327,53057
53037,53057,-24,47.1245,-120.6796,48.4795,-121.7327,53057
53041,53057,-29,46.5775,-122.3919,48.4795,-121.7327,53057
53043,53057,-3,47.5763,-118.4187,48.4795,-121.7327,53057
53045,53057,-32,47.348,-123.1921,48.4795,-121.7327,53057
53047,53057,-3,48.5488,-119.7408,48.4795,-121.7327,53057
53049,53057,-4,46.5553,-123.7047,48.4795,-121.7327,53057
53053,53057,-111,47.0267,-122.1116,48.4795,-121.7327,53057
53055,53057,-72,48.5786,-122.9535,48.4795,-121.7327,53057
53059,53057,-9,46.0226,-121.9148,48.4795,-121.7327,53057
53061,53057,"-1,607",48.0476,-121.6979,48.4795,-121.7327,53057
53063,53057,-299,47.6207,-117.404,48.4795,-121.7327,53057
53065,53057,-2,48.3989,-117.8551,48.4795,-121.7327,53057
53067,53057,-17,46.9268,-122.8328,48.4795,-121.7327,53057
53071,53057,-32,46.2297,-118.4786,48.4795,-121.7327,53057
53073,53057,-561,48.8256,-121.7206,48.4795,-121.7327,53057
53075,53057,-67,46.9013,-117.523,48.4795,-121.7327,53057
53077,53057,-11,46.4568,-120.7387,48.4795,-121.7327,53057
55083,53057,-14,45.0262,-88.269,48.4795,-121.7327,53057
55135,53057,-2,44.4707,-88.9653,48.4795,-121.7327,53057
56015,53057,-1,42.0878,-104.3534,48.4795,-121.7327,53057
6109,53059,-9,38.0275,-119.9549,46.0226,-121.9148,53059
36083,53059,-22,42.711,-73.5095,46.0226,-121.9148,53059
36089,53059,-32,44.4966,-75.0682,46.0226,-121.9148,53059
40121,53059,-1,34.9239,-95.749,46.0226,-121.9148,53059
41007,53059,-3,45.9948,-123.6562,46.0226,-121.9148,53059
41051,53059,-84,45.5465,-122.4147,46.0226,-121.9148,53059
41053,53059,-8,44.9035,-123.4131,46.0226,-121.9148,53059
41055,53059,-3,45.4052,-120.6894,46.0226,-121.9148,53059
41057,53059,-2,45.4634,-123.7128,46.0226,-121.9148,53059
41061,53059,-9,45.3105,-118.009,46.0226,-121.9148,53059
41067,53059,-13,45.5598,-123.0983,46.0226,-121.9148,53059
53005,53059,-13,46.2396,-119.5112,46.0226,-121.9148,53059
53011,53059,-142,45.7793,-122.4826,46.0226,-121.9148,53059
53031,53059,-16,47.749,-123.5939,46.0226,-121.9148,53059
53033,53059,-9,47.49,-121.8065,46.0226,-121.9148,53059
53039,53059,-10,45.8735,-120.7888,46.0226,-121.9148,53059
53041,53059,-12,46.5775,-122.3919,46.0226,-121.9148,53059
53061,53059,-53,48.0476,-121.6979,46.0226,-121.9148,53059
53063,53059,-77,47.6207,-117.404,46.0226,-121.9148,53059
1033,53061,-58,34.7008,-87.8046,48.0476,-121.6979,53061
1081,53061,-93,32.6011,-85.3552,48.0476,-121.6979,53061
1123,53061,-26,32.8628,-85.7975,48.0476,-121.6979,53061
2013,53061,-7,55.36,-161.9652,48.0476,-121.6979,53061
2016,53061,-12,,,48.0476,-121.6979,53061
2020,53061,-84,61.1504,-149.1125,48.0476,-121.6979,53061
2090,53061,-77,64.8078,-146.5622,48.0476,-121.6979,53061
2110,53061,-41,58.4509,-134.1764,48.0476,-121.6979,53061
2122,53061,-7,60.2538,-151.5612,48.0476,-121.6979,53061
2170,53061,-18,62.3158,-149.5715,48.0476,-121.6979,53061
2185,53061,-6,69.3134,-153.477,48.0476,-121.6979,53061
2195,53061,-1,57.1199,-132.9334,48.0476,-121.6979,53061
2198,53061,-19,55.8164,-133.0585,48.0476,-121.6979,53061
2261,53061,-1,61.5501,-144.5035,48.0476,-121.6979,53061
4003,53061,-26,31.8792,-109.7511,48.0476,-121.6979,53061
4005,53061,-90,35.8387,-111.7705,48.0476,-121.6979,53061
4013,53061,-767,33.3487,-112.4911,48.0476,-121.6979,53061
4015,53061,-23,35.7046,-113.7582,48.0476,-121.6979,53061
4017,53061,-82,35.3998,-110.3214,48.0476,-121.6979,53061
4019,53061,-164,32.0975,-111.7895,48.0476,-121.6979,53061
4021,53061,-431,32.9047,-111.3447,48.0476,-121.6979,53061
4025,53061,-22,34.5997,-112.5538,48.0476,-121.6979,53061
4027,53061,-96,32.7693,-113.9058,48.0476,-121.6979,53061
5001,53061,-8,34.2908,-91.3752,48.0476,-121.6979,53061
5007,53061,-47,36.3387,-94.2563,48.0476,-121.6979,53061
5115,53061,-26,35.4477,-93.034,48.0476,-121.6979,53061
6001,53061,-41,37.6464,-121.8886,48.0476,-121.6979,53061
6013,53061,-130,37.9193,-121.9281,48.0476,-121.6979,53061
6019,53061,-9,36.758,-119.6495,48.0476,-121.6979,53061
6025,53061,-12,33.0394,-115.3657,48.0476,-121.6979,53061
6029,53061,-39,35.343,-118.7302,48.0476,-121.6979,53061
6031,53061,-213,36.0752,-119.8152,48.0476,-121.6979,53061
6035,53061,-3,40.6734,-120.5947,48.0476,-121.6979,53061
6037,53061,-353,34.3213,-118.2247,48.0476,-121.6979,53061
6045,53061,-4,39.4403,-123.3915,48.0476,-121.6979,53061
6053,53061,-42,36.2171,-121.2387,48.0476,-121.6979,53061
6059,53061,-154,33.7031,-117.7609,48.0476,-121.6979,53061
6061,53061,-4,39.0635,-120.7178,48.0476,-121.6979,53061
6065,53061,-130,33.7433,-115.994,48.0476,-121.6979,53061
6067,53061,-130,38.4488,-121.3445,48.0476,-121.6979,53061
6071,53061,-152,34.8416,-116.1786,48.0476,-121.6979,53061
6073,53061,-326,33.0339,-116.7354,48.0476,-121.6979,53061
6075,53061,-16,37.7567,-122.4397,48.0476,-121.6979,53061
6079,53061,-106,35.387,-120.4042,48.0476,-121.6979,53061
6081,53061,-55,37.423,-122.3289,48.0476,-121.6979,53061
6083,53061,-21,34.6714,-120.0151,48.0476,-121.6979,53061
6085,53061,-109,37.2318,-121.6952,48.0476,-121.6979,53061
6089,53061,-16,40.7639,-122.041,48.0476,-121.6979,53061
6093,53061,-3,41.5927,-122.5405,48.0476,-121.6979,53061
6099,53061,-16,37.5586,-120.9979,48.0476,-121.6979,53061
6107,53061,-69,36.2201,-118.8007,48.0476,-121.6979,53061
6111,53061,-106,34.4547,-119.0848,48.0476,-121.6979,53061
6113,53061,-50,38.6865,-121.9015,48.0476,-121.6979,53061
6115,53061,-5,39.2692,-121.351,48.0476,-121.6979,53061
8001,53061,-21,39.8736,-104.3376,48.0476,-121.6979,53061
8005,53061,-105,39.6499,-104.3386,48.0476,-121.6979,53061
8013,53061,-46,40.0924,-105.3575,48.0476,-121.6979,53061
8029,53061,-15,38.8614,-107.8629,48.0476,-121.6979,53061
8031,53061,-7,39.7611,-104.8763,48.0476,-121.6979,53061
8035,53061,-204,39.3297,-104.9292,48.0476,-121.6979,53061
8041,53061,-89,38.8324,-104.5258,48.0476,-121.6979,53061
8045,53061,-12,39.5995,-107.9035,48.0476,-121.6979,53061
8073,53061,-1,38.9888,-103.5145,48.0476,-121.6979,53061
8101,53061,-25,38.1738,-104.5125,48.0476,-121.6979,53061
8117,53061,-11,39.6342,-106.1163,48.0476,-121.6979,53061
8123,53061,-13,40.5549,-104.393,48.0476,-121.6979,53061
9001,53061,-5,41.2697,-73.3892,48.0476,-121.6979,53061
9003,53061,-18,41.8062,-72.7327,48.0476,-121.6979,53061
9009,53061,-9,41.4107,-72.9324,48.0476,-121.6979,53061
9011,53061,-57,41.4871,-72.1023,48.0476,-121.6979,53061
9013,53061,-7,41.8551,-72.3364,48.0476,-121.6979,53061
11001,53061,-7,38.9048,-77.0163,48.0476,-121.6979,53061
12001,53061,-9,29.6751,-82.358,48.0476,-121.6979,53061
12031,53061,-117,30.332,-81.6706,48.0476,-121.6979,53061
12033,53061,-14,30.668,-87.3629,48.0476,-121.6979,53061
12053,53061,-31,28.554,-82.4254,48.0476,-121.6979,53061
12061,53061,-56,27.694,-80.6056,48.0476,-121.6979,53061
12083,53061,-23,29.2103,-82.0566,48.0476,-121.6979,53061
12085,53061,-33,27.0774,-80.4313,48.0476,-121.6979,53061
12086,53061,-204,25.6152,-80.5591,48.0476,-121.6979,53061
12095,53061,-85,28.5141,-81.3231,48.0476,-121.6979,53061
12099,53061,-6,26.6474,-80.465,48.0476,-121.6979,53061
12103,53061,-20,27.9289,-82.7317,48.0476,-121.6979,53061
12113,53061,-25,30.7002,-87.0219,48.0476,-121.6979,53061
12115,53061,-44,27.1843,-82.3314,48.0476,-121.6979,53061
12117,53061,-28,28.7168,-81.2364,48.0476,-121.6979,53061
13051,53061,-17,32.0043,-81.1325,48.0476,-121.6979,53061
13067,53061,-35,33.9418,-84.5765,48.0476,-121.6979,53061
13089,53061,-22,33.7715,-84.2267,48.0476,-121.6979,53061
13121,53061,-44,33.7902,-84.4673,48.0476,-121.6979,53061
13173,53061,-7,31.0376,-83.0632,48.0476,-121.6979,53061
13215,53061,-26,32.5099,-84.8762,48.0476,-121.6979,53061
15001,53061,-73,19.6012,-155.5212,48.0476,-121.6979,53061
15003,53061,-158,21.4588,-157.9747,48.0476,-121.6979,53061
15009,53061,-23,20.864,-156.5692,48.0476,-121.6979,53061
16001,53061,-139,43.4508,-116.2413,48.0476,-121.6979,53061
16003,53061,-16,44.8894,-116.4539,48.0476,-121.6979,53061
16005,53061,-31,42.6683,-112.2244,48.0476,-121.6979,53061
16009,53061,-10,47.2169,-116.6588,48.0476,-121.6979,53061
16017,53061,-41,48.3001,-116.6014,48.0476,-121.6979,53061
16019,53061,-92,43.388,-111.6148,48.0476,-121.6979,53061
16027,53061,-162,43.6249,-116.7093,48.0476,-121.6979,53061
16055,53061,-39,47.6743,-116.7018,48.0476,-121.6979,53061
16059,53061,-15,44.9436,-113.9336,48.0476,-121.6979,53061
16061,53061,-2,46.237,-116.4262,48.0476,-121.6979,53061
16065,53061,-59,43.7843,-111.6604,48.0476,-121.6979,53061
16069,53061,-13,46.327,-116.7499,48.0476,-121.6979,53061
16079,53061,-11,47.3532,-115.8925,48.0476,-121.6979,53061
16083,53061,-73,42.3562,-114.6682,48.0476,-121.6979,53061
16085,53061,-2,44.7664,-115.5665,48.0476,-121.6979,53061
17031,53061,-67,41.8401,-87.817,48.0476,-121.6979,53061
17091,53061,-9,41.1375,-87.8619,48.0476,-121.6979,53061
17095,53061,-8,40.9319,-90.2133,48.0476,-121.6979,53061
17097,53061,-35,42.3232,-88.0037,48.0476,-121.6979,53061
17113,53061,-12,40.4906,-88.8477,48.0476,-121.6979,53061
17115,53061,-15,39.86,-88.9617,48.0476,-121.6979,53061
17117,53061,-23,39.2614,-89.9246,48.0476,-121.6979,53061
17201,53061,-95,42.3363,-89.1608,48.0476,-121.6979,53061
18003,53061,-33,41.0913,-85.0665,48.0476,-121.6979,53061
18037,53061,-6,38.3643,-86.8797,48.0476,-121.6979,53061
18141,53061,-13,41.6167,-86.2902,48.0476,-121.6979,53061
19015,53061,-111,42.0366,-93.9314,48.0476,-121.6979,53061
19033,53061,-26,43.0818,-93.2612,48.0476,-121.6979,53061
19035,53061,-9,42.7354,-95.6239,48.0476,-121.6979,53061
19049,53061,-5,41.6849,-94.0397,48.0476,-121.6979,53061
19153,53061,-7,41.6856,-93.5738,48.0476,-121.6979,53061
19163,53061,-47,41.6371,-90.6232,48.0476,-121.6979,53061
20015,53061,-14,37.7813,-96.8388,48.0476,-121.6979,53061
20061,53061,-3,39.0023,-96.7525,48.0476,-121.6979,53061
20091,53061,-33,38.8837,-94.8226,48.0476,-121.6979,53061
20111,53061,-15,38.4558,-96.1528,48.0476,-121.6979,53061
20169,53061,-2,38.7841,-97.6495,48.0476,-121.6979,53061
20173,53061,-7,37.6845,-97.4608,48.0476,-121.6979,53061
20209,53061,-11,39.1146,-94.7657,48.0476,-121.6979,53061
21107,53061,-22,37.3086,-87.5413,48.0476,-121.6979,53061
21117,53061,-9,38.9337,-84.5331,48.0476,-121.6979,53061
21145,53061,-49,37.0538,-88.7125,48.0476,-121.6979,53061
21227,53061,-82,36.9932,-86.4236,48.0476,-121.6979,53061
22015,53061,-7,32.6788,-93.6044,48.0476,-121.6979,53061
22099,53061,-13,30.1293,-91.6079,48.0476,-121.6979,53061
23023,53061,-28,43.9589,-69.8536,48.0476,-121.6979,53061
24003,53061,-85,39.0055,-76.6034,48.0476,-121.6979,53061
24005,53061,-19,39.4597,-76.636,48.0476,-121.6979,53061
24027,53061,-17,39.2508,-76.931,48.0476,-121.6979,53061
24031,53061,-43,39.1363,-77.2043,48.0476,-121.6979,53061
24510,53061,-40,39.3052,-76.6144,48.0476,-121.6979,53061
25017,53061,-12,42.4858,-71.3928,48.0476,-121.6979,53061
25025,53061,-9,42.3343,-71.0694,48.0476,-121.6979,53061
26021,53061,-16,41.9547,-86.4125,48.0476,-121.6979,53061
26033,53061,-13,46.3003,-84.5628,48.0476,-121.6979,53061
26047,53061,-6,45.52,-84.8912,48.0476,-121.6979,53061
26073,53061,-10,43.6406,-84.8466,48.0476,-121.6979,53061
26081,53061,-6,43.032,-85.5493,48.0476,-121.6979,53061
26087,53061,-6,43.0905,-83.2215,48.0476,-121.6979,53061
26109,53061,-9,45.5804,-87.5566,48.0476,-121.6979,53061
26111,53061,-18,43.6467,-84.388,48.0476,-121.6979,53061
26125,53061,-91,42.6609,-83.3859,48.0476,-121.6979,53061
26157,53061,-6,43.4652,-83.4175,48.0476,-121.6979,53061
26163,53061,-48,42.2814,-83.2824,48.0476,-121.6979,53061
27021,53061,-1,46.9491,-94.3263,48.0476,-121.6979,53061
27027,53061,-3,46.8921,-96.4907,48.0476,-121.6979,53061
27033,53061,-3,44.0072,-95.1814,48.0476,-121.6979,53061
27041,53061,-14,45.9337,-95.4542,48.0476,-121.6979,53061
