target,source,flow,source_lat,source_lon,target_lat,target_lon
53073,35013,28,32.3528,-106.8327,48.8256,-121.7206
53075,35013,4,32.3528,-106.8327,46.9013,-117.523
16019,35015,14,32.4714,-104.3043,43.388,-111.6148
16063,35015,4,32.4714,-104.3043,43.0023,-114.1384
16065,35015,33,32.4714,-104.3043,43.7843,-111.6604
16015,35017,7,32.7388,-108.3824,43.9891,-115.7302
16023,35017,5,32.7388,-108.3824,43.7226,-113.1721
53011,35017,28,32.7388,-108.3824,45.7793,-122.4826
53061,35017,18,32.7388,-108.3824,48.0476,-121.6979
53033,35025,23,32.7921,-103.4125,47.49,-121.8065
16005,35027,6,33.7454,-105.4587,42.6683,-112.2244
53077,35027,34,33.7454,-105.4587,46.4568,-120.7387
53005,35028,12,35.8695,-106.3067,46.2396,-119.5112
53033,35028,13,35.8695,-106.3067,47.49,-121.8065
16045,35029,2,32.1823,-107.7495,44.0606,-116.3981
41051,35031,14,35.5805,-108.2625,45.5465,-122.4147
16063,35035,7,32.6134,-105.7416,43.0023,-114.1384
53053,35035,7,32.6134,-105.7416,47.0267,-122.1116
53073,35035,11,32.6134,-105.7416,48.8256,-121.7206
53029,35039,4,36.5096,-106.6934,48.1638,-122.5494
53061,35041,17,34.0212,-103.4801,48.0476,-121.6979
53065,35041,4,34.0212,-103.4801,48.3989,-117.8551
41019,35043,7,35.6884,-106.8662,43.2795,-123.1666
41027,35043,9,35.6884,-106.8662,45.5193,-121.6514
41029,35043,23,35.6884,-106.8662,42.4321,-122.7283
41039,35043,8,35.6884,-106.8662,43.9386,-122.8473
41067,35043,56,35.6884,-106.8662,45.5598,-123.0983
53033,35043,81,35.6884,-106.8662,47.49,-121.8065
53053,35043,5,35.6884,-106.8662,47.0267,-122.1116
53071,35043,15,35.6884,-106.8662,46.2297,-118.4786
41051,35045,33,36.5083,-108.3207,45.5465,-122.4147
41067,35045,26,36.5083,-108.3207,45.5598,-123.0983
16011,35045,18,36.5083,-108.3207,43.2165,-112.3979
16027,35045,17,36.5083,-108.3207,43.6249,-116.7093
41017,35049,28,35.5065,-105.9764,43.9146,-121.2269
41041,35049,16,35.5065,-105.9764,44.6418,-123.8681
41051,35049,68,35.5065,-105.9764,45.5465,-122.4147
41067,35049,36,35.5065,-105.9764,45.5598,-123.0983
16001,35049,18,35.5065,-105.9764,43.4508,-116.2413
16009,35049,5,35.5065,-105.9764,47.2169,-116.6588
53011,35049,23,35.5065,-105.9764,45.7793,-122.4826
53029,35049,31,35.5065,-105.9764,48.1638,-122.5494
53033,35049,74,35.5065,-105.9764,47.49,-121.8065
53055,35049,7,35.5065,-105.9764,48.5786,-122.9535
16001,35051,18,33.1306,-107.1924,43.4508,-116.2413
53033,35051,13,33.1306,-107.1924,47.49,-121.8065
53035,35051,5,33.1306,-107.1924,47.6134,-122.6734
53067,35051,11,33.1306,-107.1924,46.9268,-122.8328
53033,35053,169,34.0073,-106.9309,47.49,-121.8065
41043,35055,7,36.5782,-105.631,44.4887,-122.5341
41067,35055,10,36.5782,-105.631,45.5598,-123.0983
53063,35055,30,36.5782,-105.631,47.6207,-117.404
41019,35061,15,34.7154,-106.8088,43.2795,-123.1666
16055,35061,131,34.7154,-106.8088,47.6743,-116.7018
53053,35061,38,34.7154,-106.8088,47.0267,-122.1116
41005,36001,16,42.5999,-73.9734,45.1879,-122.2203
41067,36001,72,42.5999,-73.9734,45.5598,-123.0983
53011,36001,22,42.5999,-73.9734,45.7793,-122.4826
16043,36003,57,42.2573,-78.0273,44.229,-111.4821
53075,36003,16,42.2573,-78.0273,46.9013,-117.523
41051,36005,69,40.8509,-73.8616,45.5465,-122.4147
53033,36005,105,40.8509,-73.8616,47.49,-121.8065
53053,36005,21,40.8509,-73.8616,47.0267,-122.1116
53077,36005,280,40.8509,-73.8616,46.4568,-120.7387
41005,36007,25,42.1606,-75.82,45.1879,-122.2203
41051,36009,17,42.2485,-78.679,45.5465,-122.4147
16047,36009,10,42.2485,-78.679,42.9708,-114.8115
41033,36011,11,42.9177,-76.5547,42.3652,-123.5556
41051,36011,10,42.9177,-76.5547,45.5465,-122.4147
41029,36013,25,42.2282,-79.3666,42.4321,-122.7283
16019,36013,10,42.2282,-79.3666,43.388,-111.6148
53061,36013,2,42.2282,-79.3666,48.0476,-121.6979
41039,36015,11,42.1412,-76.7599,43.9386,-122.8473
53033,36015,11,42.1412,-76.7599,47.49,-121.8065
41039,36021,15,42.2502,-73.6319,43.9386,-122.8473
53035,36021,7,42.2502,-73.6319,47.6134,-122.6734
16055,36023,6,42.5954,-76.0705,47.6743,-116.7018
53033,36025,10,42.1979,-74.9667,47.49,-121.8065
41009,36027,14,41.7651,-73.743,45.9437,-123.0891
41051,36027,20,41.7651,-73.743,45.5465,-122.4147
41067,36027,11,41.7651,-73.743,45.5598,-123.0983
16065,36027,8,41.7651,-73.743,43.7843,-111.6604
53033,36027,90,41.7651,-73.743,47.49,-121.8065
53053,36027,17,41.7651,-73.743,47.0267,-122.1116
41007,36029,25,42.7639,-78.7322,45.9948,-123.6562
41019,36029,1,42.7639,-78.7322,43.2795,-123.1666
41051,36029,118,42.7639,-78.7322,45.5465,-122.4147
41067,36029,12,42.7639,-78.7322,45.5598,-123.0983
53009,36029,6,42.7639,-78.7322,48.0491,-123.9274
53011,36029,38,42.7639,-78.7322,45.7793,-122.4826
53015,36029,4,42.7639,-78.7322,46.1935,-122.6809
53033,36029,38,42.7639,-78.7322,47.49,-121.8065
53035,36029,38,42.7639,-78.7322,47.6134,-122.6734
53053,36029,20,42.7639,-78.7322,47.0267,-122.1116
53063,36029,20,42.7639,-78.7322,47.6207,-117.404
53057,36033,7,44.5928,-74.3031,48.4795,-121.7327
41051,36043,4,43.4194,-74.9626,45.5465,-122.4147
41039,36045,25,44.048,-75.9313,43.9386,-122.8473
41051,36045,15,44.048,-75.9313,45.5465,-122.4147
16051,36045,14,44.048,-75.9313,43.8203,-112.312
53033,36045,36,44.048,-75.9313,47.49,-121.8065
53053,36045,421,44.048,-75.9313,47.0267,-122.1116
53063,36045,27,44.048,-75.9313,47.6207,-117.404
53065,36045,8,44.048,-75.9313,48.3989,-117.8551
41005,36047,31,40.6391,-73.9386,45.1879,-122.2203
41015,36047,47,40.6391,-73.9386,42.4576,-124.1563
41019,36047,78,40.6391,-73.9386,43.2795,-123.1666
41029,36047,9,40.6391,-73.9386,42.4321,-122.7283
41033,36047,7,40.6391,-73.9386,42.3652,-123.5556
41039,36047,5,40.6391,-73.9386,43.9386,-122.8473
41043,36047,17,40.6391,-73.9386,44.4887,-122.5341
41051,36047,276,40.6391,-73.9386,45.5465,-122.4147
41067,36047,58,40.6391,-73.9386,45.5598,-123.0983
16001,36047,16,40.6391,-73.9386,43.4508,-116.2413
16011,36047,11,40.6391,-73.9386,43.2165,-112.3979
16037,36047,29,40.6391,-73.9386,44.2414,-114.2816
53001,36047,3,40.6391,-73.9386,46.9837,-118.5604
53011,36047,20,40.6391,-73.9386,45.7793,-122.4826
53021,36047,28,40.6391,-73.9386,46.535,-118.8986
53029,36047,72,40.6391,-73.9386,48.1638,-122.5494
53033,36047,854,40.6391,-73.9386,47.49,-121.8065
53035,36047,14,40.6391,-73.9386,47.6134,-122.6734
53041,36047,5,40.6391,-73.9386,46.5775,-122.3919
53049,36047,1,40.6391,-73.9386,46.5553,-123.7047
53053,36047,71,40.6391,-73.9386,47.0267,-122.1116
53057,36047,5,40.6391,-73.9386,48.4795,-121.7327
53061,36047,11,40.6391,-73.9386,48.0476,-121.6979
53063,36047,24,40.6391,-73.9386,47.6207,-117.404
53069,36047,3,40.6391,-73.9386,46.2923,-123.4246
53031,36053,35,42.9128,-75.67,47.749,-123.5939
41005,36055,16,43.1469,-77.696,45.1879,-122.2203
41051,36055,25,43.1469,-77.696,45.5465,-122.4147
41053,36055,13,43.1469,-77.696,44.9035,-123.4131
53005,36055,22,43.1469,-77.696,46.2396,-119.5112
53009,36055,22,43.1469,-77.696,48.0491,-123.9274
53033,36055,39,43.1469,-77.696,47.49,-121.8065
53053,36055,3,43.1469,-77.696,47.0267,-122.1116
53063,36055,16,43.1469,-77.696,47.6207,-117.404
53061,36057,33,42.9022,-74.4399,48.0476,-121.6979
41019,36059,20,40.7376,-73.5862,43.2795,-123.1666
41039,36059,10,40.7376,-73.5862,43.9386,-122.8473
41051,36059,15,40.7376,-73.5862,45.5465,-122.4147
41067,36059,11,40.7376,-73.5862,45.5598,-123.0983
16019,36059,18,40.7376,-73.5862,43.388,-111.6148
53033,36059,16,40.7376,-73.5862,47.49,-121.8065
53041,36059,7,40.7376,-73.5862,46.5775,-122.3919
53053,36059,53,40.7376,-73.5862,47.0267,-122.1116
41005,36061,103,40.7721,-73.9717,45.1879,-122.2203
41017,36061,35,40.7721,-73.9717,43.9146,-121.2269
41039,36061,24,40.7721,-73.9717,43.9386,-122.8473
41051,36061,179,40.7721,-73.9717,45.5465,-122.4147
41067,36061,51,40.7721,-73.9717,45.5598,-123.0983
16013,36061,28,40.7721,-73.9717,43.4115,-113.9797
53033,36061,353,40.7721,-73.9717,47.49,-121.8065
53035,36061,27,40.7721,-73.9717,47.6134,-122.6734
53061,36061,9,40.7721,-73.9717,48.0476,-121.6979
53067,36061,2,40.7721,-73.9717,46.9268,-122.8328
53073,36061,4,40.7721,-73.9717,48.8256,-121.7206
53077,36061,8,40.7721,-73.9717,46.4568,-120.7387
41051,36063,16,43.2,-78.7454,45.5465,-122.4147
53053,36063,15,43.2,-78.7454,47.0267,-122.1116
41047,36065,7,43.2417,-75.4359,44.9032,-122.5846
41051,36065,11,43.2417,-75.4359,45.5465,-122.4147
41067,36065,15,43.2417,-75.4359,45.5598,-123.0983
16039,36065,9,43.2417,-75.4359,43.3538,-115.4695
53005,36065,34,43.2417,-75.4359,46.2396,-119.5112
53033,36065,25,43.2417,-75.4359,47.49,-121.8065
53053,36065,16,43.2417,-75.4359,47.0267,-122.1116
53067,36065,116,43.2417,-75.4359,46.9268,-122.8328
41017,36067,62,43.0061,-76.1946,43.9146,-121.2269
41059,36067,40,43.0061,-76.1946,45.5916,-118.7366
41067,36067,16,43.0061,-76.1946,45.5598,-123.0983
41071,36067,7,43.0061,-76.1946,45.2326,-123.3078
16001,36067,20,43.0061,-76.1946,43.4508,-116.2413
16013,36067,13,43.0061,-76.1946,43.4115,-113.9797
16055,36067,1,43.0061,-76.1946,47.6743,-116.7018
53005,36067,24,43.0061,-76.1946,46.2396,-119.5112
53029,36067,14,43.0061,-76.1946,48.1638,-122.5494
53033,36067,66,43.0061,-76.1946,47.49,-121.8065
53053,36067,14,43.0061,-76.1946,47.0267,-122.1116
53063,36067,34,43.0061,-76.1946,47.6207,-117.404
41039,36069,233,42.853,-77.2999,43.9386,-122.8473
41043,36069,8,42.853,-77.2999,44.4887,-122.5341
16065,36069,42,42.853,-77.2999,43.7843,-111.6604
53033,36069,42,42.853,-77.2999,47.49,-121.8065
53053,36069,8,42.853,-77.2999,47.0267,-122.1116
53009,36071,2,41.4018,-74.3049,48.0491,-123.9274
53035,36071,56,41.4018,-74.3049,47.6134,-122.6734
53047,36071,15,41.4018,-74.3049,48.5488,-119.7408
53053,36071,28,41.4018,-74.3049,47.0267,-122.1116
53029,36075,11,43.4272,-76.1418,48.1638,-122.5494
53063,36075,28,43.4272,-76.1418,47.6207,-117.404
41017,36077,6,42.6337,-75.0325,43.9146,-121.2269
53009,36077,7,42.6337,-75.0325,48.0491,-123.9274
53035,36077,9,42.6337,-75.0325,47.6134,-122.6734
41051,36079,14,41.4265,-73.7494,45.5465,-122.4147
41005,36081,27,40.7038,-73.8201,45.1879,-122.2203
41029,36081,6,40.7038,-73.8201,42.4321,-122.7283
41035,36081,4,40.7038,-73.8201,42.6863,-121.65
41039,36081,21,40.7038,-73.8201,43.9386,-122.8473
41051,36081,14,40.7038,-73.8201,45.5465,-122.4147
41067,36081,8,40.7038,-73.8201,45.5598,-123.0983
16001,36081,110,40.7038,-73.8201,43.4508,-116.2413
16039,36081,5,40.7038,-73.8201,43.3538,-115.4695
53033,36081,153,40.7038,-73.8201,47.49,-121.8065
53035,36081,27,40.7038,-73.8201,47.6134,-122.6734
53033,36083,92,42.711,-73.5095,47.49,-121.8065
53067,36083,30,42.711,-73.5095,46.9268,-122.8328
53017,36085,43,40.5818,-74.1539,47.7363,-119.6915
53033,36085,13,40.5818,-74.1539,47.49,-121.8065
53061,36085,46,40.5818,-74.1539,48.0476,-121.6979
41067,36087,34,41.1522,-74.0239,45.5598,-123.0983
16001,36087,54,41.1522,-74.0239,43.4508,-116.2413
16057,36087,7,41.1522,-74.0239,46.8156,-116.7116
53033,36087,21,41.1522,-74.0239,47.49,-121.8065
53053,36087,7,41.1522,-74.0239,47.0267,-122.1116
53005,36089,39,44.4966,-75.0682,46.2396,-119.5112
41067,36091,44,43.1074,-73.8639,45.5598,-123.0983
16055,36091,5,43.1074,-73.8639,47.6743,-116.7018
53011,36091,13,43.1074,-73.8639,45.7793,-122.4826
53029,36091,25,43.1074,-73.8639,48.1638,-122.5494
53035,36091,41,43.1074,-73.8639,47.6134,-122.6734
53061,36091,82,43.1074,-73.8639,48.0476,-121.6979
53063,36091,14,43.1074,-73.8639,47.6207,-117.404
53067,36091,11,43.1074,-73.8639,46.9268,-122.8328
53073,36091,19,43.1074,-73.8639,48.8256,-121.7206
53061,36093,54,42.8183,-74.0583,48.0476,-121.6979
53033,36095,37,42.5881,-74.442,47.49,-121.8065
53029,36101,15,42.2679,-77.3835,48.1638,-122.5494
41003,36103,19,40.8702,-72.8442,44.4917,-123.4285
41017,36103,16,40.8702,-72.8442,43.9146,-121.2269
41029,36103,10,40.8702,-72.8442,42.4321,-122.7283
41039,36103,51,40.8702,-72.8442,43.9386,-122.8473
41051,36103,13,40.8702,-72.8442,45.5465,-122.4147
41067,36103,5,40.8702,-72.8442,45.5598,-123.0983
16001,36103,71,40.8702,-72.8442,43.4508,-116.2413
53005,36103,10,40.8702,-72.8442,46.2396,-119.5112
53033,36103,199,40.8702,-72.8442,47.49,-121.8065
53063,36103,185,40.8702,-72.8442,47.6207,-117.404
53061,36105,14,41.7159,-74.7679,48.0476,-121.6979
53035,36107,32,42.1703,-76.3062,47.6134,-122.6734
41003,36109,9,42.4518,-76.4736,44.4917,-123.4285
41051,36109,22,42.4518,-76.4736,45.5465,-122.4147
41067,36109,74,42.4518,-76.4736,45.5598,-123.0983
16001,36109,50,42.4518,-76.4736,43.4508,-116.2413
53033,36109,217,42.4518,-76.4736,47.49,-121.8065
53061,36109,16,42.4518,-76.4736,48.0476,-121.6979
53067,36109,25,42.4518,-76.4736,46.9268,-122.8328
53073,36109,22,42.4518,-76.4736,48.8256,-121.7206
41051,36111,8,41.8881,-74.2588,45.5465,-122.4147
41071,36111,18,41.8881,-74.2588,45.2326,-123.3078
53033,36111,9,41.8881,-74.2588,47.49,-121.8065
16055,36115,41,43.3132,-73.4307,47.6743,-116.7018
53031,36115,14,43.3132,-73.4307,47.749,-123.5939
53073,36117,16,43.1565,-77.0297,48.8256,-121.7206
41051,36119,12,41.1618,-73.7559,45.5465,-122.4147
16019,36119,24,41.1618,-73.7559,43.388,-111.6148
53033,36119,73,41.1618,-73.7559,47.49,-121.8065
53035,36119,10,41.1618,-73.7559,47.6134,-122.6734
53053,36119,15,41.1618,-73.7559,47.0267,-122.1116
53067,36119,14,41.1618,-73.7559,46.9268,-122.8328
16001,37001,81,36.0435,-79.399,43.4508,-116.2413
53053,37001,23,36.0435,-79.399,47.0267,-122.1116
53061,37001,17,36.0435,-79.399,48.0476,-121.6979
41007,37017,10,34.6147,-78.5632,45.9948,-123.6562
53063,37019,54,34.0705,-78.2378,47.6207,-117.404
41039,37021,71,35.6113,-82.5301,43.9386,-122.8473
41051,37021,64,35.6113,-82.5301,45.5465,-122.4147
53033,37021,52,35.6113,-82.5301,47.49,-121.8065
53035,37021,54,35.6113,-82.5301,47.6134,-122.6734
53053,37021,11,35.6113,-82.5301,47.0267,-122.1116
53061,37021,14,35.6113,-82.5301,48.0476,-121.6979
53059,37023,4,35.7494,-81.7052,46.0226,-121.9148
53061,37023,2,35.7494,-81.7052,48.0476,-121.6979
53063,37023,5,35.7494,-81.7052,47.6207,-117.404
53019,37025,13,35.3873,-80.5513,48.4704,-118.5165
53025,37025,4,35.3873,-80.5513,47.2056,-119.4516
53033,37025,44,35.3873,-80.5513,47.49,-121.8065
53005,37027,60,35.953,-81.5466,46.2396,-119.5112
53011,37027,13,35.953,-81.5466,45.7793,-122.4826
16011,37031,15,34.8273,-76.6551,43.2165,-112.3979
53029,37031,56,34.8273,-76.6551,48.1638,-122.5494
53033,37039,35,35.1338,-84.0639,47.49,-121.8065
53059,37039,9,35.1338,-84.0639,46.0226,-121.9148
41011,37049,43,35.1235,-77.0913,43.1742,-124.0597
53009,37049,26,35.1235,-77.0913,48.0491,-123.9274
53029,37049,7,35.1235,-77.0913,48.1638,-122.5494
53035,37049,14,35.1235,-77.0913,47.6134,-122.6734
41051,37051,26,35.0489,-78.8274,45.5465,-122.4147
41061,37051,12,35.0489,-78.8274,45.3105,-118.009
16055,37051,20,35.0489,-78.8274,47.6743,-116.7018
16065,37051,46,35.0489,-78.8274,43.7843,-111.6604
53031,37051,27,35.0489,-78.8274,47.749,-123.5939
53033,37051,14,35.0489,-78.8274,47.49,-121.8065
53047,37051,2,35.0489,-78.8274,48.5488,-119.7408
53053,37051,394,35.0489,-78.8274,47.0267,-122.1116
53063,37051,11,35.0489,-78.8274,47.6207,-117.404
53067,37051,144,35.0489,-78.8274,46.9268,-122.8328
53053,37053,3,36.4032,-76.0041,47.0267,-122.1116
41003,37055,7,35.7632,-75.7824,44.4917,-123.4285
53067,37055,17,35.7632,-75.7824,46.9268,-122.8328
41047,37057,10,35.7932,-80.2127,44.9032,-122.5846
41051,37057,8,35.7932,-80.2127,45.5465,-122.4147
41003,37063,10,36.0359,-78.8768,44.4917,-123.4285
41051,37063,113,36.0359,-78.8768,45.5465,-122.4147
53033,37063,36,36.0359,-78.8768,47.49,-121.8065
53053,37063,5,36.0359,-78.8768,47.0267,-122.1116
53063,37063,36,36.0359,-78.8768,47.6207,-117.404
53067,37063,26,36.0359,-78.8768,46.9268,-122.8328
53053,37065,11,35.9133,-77.5967,47.0267,-122.1116
41003,37067,21,36.1306,-80.2561,44.4917,-123.4285
41051,37067,15,36.1306,-80.2561,45.5465,-122.4147
16001,37067,13,36.1306,-80.2561,43.4508,-116.2413
53033,37067,103,36.1306,-80.2561,47.49,-121.8065
53053,37067,16,36.1306,-80.2561,47.0267,-122.1116
53061,37067,22,36.1306,-80.2561,48.0476,-121.6979
41039,37071,1,35.2943,-81.1801,43.9386,-122.8473
53035,37071,48,35.2943,-81.1801,47.6134,-122.6734
53053,37071,22,35.2943,-81.1801,47.0267,-122.1116
53033,37077,84,36.3039,-78.653,47.49,-121.8065
41039,37081,9,36.0796,-79.7882,43.9386,-122.8473
41047,37081,19,36.0796,-79.7882,44.9032,-122.5846
16001,37081,30,36.0796,-79.7882,43.4508,-116.2413
53033,37081,36,36.0796,-79.7882,47.49,-121.8065
53053,37081,15,36.0796,-79.7882,47.0267,-122.1116
16031,37085,6,35.3688,-78.8698,42.2838,-113.6012
53053,37085,28,35.3688,-78.8698,47.0267,-122.1116
53067,37085,66,35.3688,-78.8698,46.9268,-122.8328
53073,37085,2,35.3688,-78.8698,48.8256,-121.7206
41039,37089,9,35.3363,-82.4805,43.9386,-122.8473
41043,37089,24,35.3363,-82.4805,44.4887,-122.5341
16055,37089,10,35.3363,-82.4805,47.6743,-116.7018
53053,37093,32,35.0177,-79.2371,47.0267,-122.1116
53063,37093,93,35.0177,-79.2371,47.6207,-117.404
53067,37093,129,35.0177,-79.2371,46.9268,-122.8328
16065,37097,3,35.8066,-80.8735,43.7843,-111.6604
53033,37097,83,35.8066,-80.8735,47.49,-121.8065
53037,37097,5,35.8066,-80.8735,47.1245,-120.6796
53077,37097,28,35.8066,-80.8735,46.4568,-120.7387
16073,37101,8,35.5184,-78.3651,42.5814,-116.1699
53009,37101,1,35.5184,-78.3651,48.0491,-123.9274
53035,37101,12,35.5184,-78.3651,47.6134,-122.6734
53053,37101,26,35.5184,-78.3651,47.0267,-122.1116
53067,37101,12,35.5184,-78.3651,46.9268,-122.8328
53073,37101,33,35.5184,-78.3651,48.8256,-121.7206
53061,37105,11,35.4751,-79.1716,48.0476,-121.6979
53063,37109,4,35.4856,-81.2235,47.6207,-117.404
53005,37111,57,35.6816,-82.0491,46.2396,-119.5112
41005,37119,18,35.2465,-80.8325,45.1879,-122.2203
41051,37119,72,35.2465,-80.8325,45.5465,-122.4147
41067,37119,25,35.2465,-80.8325,45.5598,-123.0983
16001,37119,17,35.2465,-80.8325,43.4508,-116.2413
53033,37119,146,35.2465,-80.8325,47.49,-121.8065
53035,37119,3,35.2465,-80.8325,47.6134,-122.6734
53037,37119,31,35.2465,-80.8325,47.1245,-120.6796
53053,37119,45,35.2465,-80.8325,47.0267,-122.1116
53077,37119,17,35.2465,-80.8325,46.4568,-120.7387
16003,37125,5,35.311,-79.4818,44.8894,-116.4539
16013,37125,6,35.311,-79.4818,43.4115,-113.9797
16055,37125,1,35.311,-79.4818,47.6743,-116.7018
16083,37125,2,35.311,-79.4818,42.3562,-114.6682
53033,37125,12,35.311,-79.4818,47.49,-121.8065
53053,37125,18,35.311,-79.4818,47.0267,-122.1116
41051,37127,29,35.9676,-77.9862,45.5465,-122.4147
41039,37129,11,34.2322,-77.8845,43.9386,-122.8473
41051,37129,11,34.2322,-77.8845,45.5465,-122.4147
16069,37129,11,34.2322,-77.8845,46.327,-116.7499
53011,37129,3,34.2322,-77.8845,45.7793,-122.4826
53033,37129,66,34.2322,-77.8845,47.49,-121.8065
53061,37129,4,34.2322,-77.8845,48.0476,-121.6979
53063,37129,30,34.2322,-77.8845,47.6207,-117.404
41035,37133,20,34.7303,-77.4274,42.6863,-121.65
41039,37133,52,34.7303,-77.4274,43.9386,-122.8473
41047,37133,11,34.7303,-77.4274,44.9032,-122.5846
41071,37133,42,34.7303,-77.4274,45.2326,-123.3078
16045,37133,14,34.7303,-77.4274,44.0606,-116.3981
53027,37133,24,34.7303,-77.4274,47.1498,-123.7732
53035,37133,20,34.7303,-77.4274,47.6134,-122.6734
53045,37133,45,34.7303,-77.4274,47.348,-123.1921
53053,37133,20,34.7303,-77.4274,47.0267,-122.1116
53063,37133,167,34.7303,-77.4274,47.6207,-117.404
53073,37133,92,34.7303,-77.4274,48.8256,-121.7206
53077,37133,12,34.7303,-77.4274,46.4568,-120.7387
41005,37135,14,36.0612,-79.1206,45.1879,-122.2203
41009,37135,13,36.0612,-79.1206,45.9437,-123.0891
41051,37135,26,36.0612,-79.1206,45.5465,-122.4147
16001,37135,53,36.0612,-79.1206,43.4508,-116.2413
53005,37135,81,36.0612,-79.1206,46.2396,-119.5112
53033,37135,67,36.0612,-79.1206,47.49,-121.8065
41007,37139,6,36.2952,-76.2838,45.9948,-123.6562
41011,37139,27,36.2952,-76.2838,43.1742,-124.0597
41029,37139,59,36.2952,-76.2838,42.4321,-122.7283
53049,37139,1,36.2952,-76.2838,46.5553,-123.7047
53067,37141,17,34.5247,-77.9054,46.9268,-122.8328
53011,37151,12,35.7102,-79.8061,45.7793,-122.4826
16027,37155,7,34.6402,-79.1036,43.6249,-116.7093
53053,37155,50,34.6402,-79.1036,47.0267,-122.1116
41039,37159,7,35.6399,-80.5252,43.9386,-122.8473
41051,37159,12,35.6399,-80.5252,45.5465,-122.4147
41053,37161,2,35.4024,-81.92,44.9035,-123.4131
53053,37163,8,34.9918,-78.3713,47.0267,-122.1116
53025,37165,55,34.8409,-79.4799,47.2056,-119.4516
53067,37165,72,34.8409,-79.4799,46.9268,-122.8328
53071,37165,21,34.8409,-79.4799,46.2297,-118.4786
53053,37167,172,35.3116,-80.2511,47.0267,-122.1116
53035,37179,11,34.9883,-80.5307,47.6134,-122.6734
53053,37179,5,34.9883,-80.5307,47.0267,-122.1116
41005,37181,32,36.3649,-78.4079,45.1879,-122.2203
41003,37183,69,35.7904,-78.6507,44.4917,-123.4285
41005,37183,23,35.7904,-78.6507,45.1879,-122.2203
41017,37183,94,35.7904,-78.6507,43.9146,-121.2269
41031,37183,4,35.7904,-78.6507,44.6294,-121.1764
41035,37183,35,35.7904,-78.6507,42.6863,-121.65
41067,37183,35,35.7904,-78.6507,45.5598,-123.0983
41071,37183,38,35.7904,-78.6507,45.2326,-123.3078
16001,37183,10,35.7904,-78.6507,43.4508,-116.2413
16019,37183,12,35.7904,-78.6507,43.388,-111.6148
53011,37183,51,35.7904,-78.6507,45.7793,-122.4826
53033,37183,186,35.7904,-78.6507,47.49,-121.8065
53035,37183,16,35.7904,-78.6507,47.6134,-122.6734
53053,37183,30,35.7904,-78.6507,47.0267,-122.1116
53063,37183,92,35.7904,-78.6507,47.6207,-117.404
53077,37183,17,35.7904,-78.6507,46.4568,-120.7387
41035,37189,10,36.2309,-81.6961,42.6863,-121.65
41059,37189,28,36.2309,-81.6961,45.5916,-118.7366
53033,37189,9,36.2309,-81.6961,47.49,-121.8065
53067,37189,17,36.2309,-81.6961,46.9268,-122.8328
53073,37189,23,36.2309,-81.6961,48.8256,-121.7206
41001,37191,6,35.3639,-78.0039,44.7091,-117.6755
16027,37191,21,35.3639,-78.0039,43.6249,-116.7093
16065,37191,7,35.3639,-78.0039,43.7843,-111.6604
41029,37199,16,35.8985,-82.3081,42.4321,-122.7283
53011,38003,16,46.9359,-98.0717,45.7793,-122.4826
16055,38009,13,48.7921,-100.8333,47.6743,-116.7018
16001,38011,108,46.1128,-103.5205,43.4508,-116.2413
